Time(s)	Force(lb)	Position(mm)
93.0022	0.060101	38.7572
93.0441	0.060202	38.7529
93.0941	0.060302	38.7480
93.1441	0.060403	38.7432
93.1941	0.060500	38.7378
93.2520	0.060593	38.7323
93.3020	0.060683	38.7276
93.3520	0.060784	38.7226
93.4020	0.060883	38.7175
93.4440	0.060979	38.7135
93.4940	0.061076	38.7082
93.5440	0.061177	38.7033
93.5940	0.061268	38.6982
93.6519	0.061360	38.6922
93.7019	0.061457	38.6874
93.7519	0.061556	38.6819
93.8019	0.061651	38.6774
93.8438	0.061759	38.6732
93.8938	0.061862	38.6679
93.9438	0.061970	38.6632
93.9938	0.062087	38.6580
94.0518	0.062203	38.6524
94.1018	0.062308	38.6475
94.1518	0.062401	38.6422
94.2018	0.062499	38.6367
94.2437	0.062608	38.6326
94.2937	0.062712	38.6280
94.3437	0.062811	38.6234
94.3937	0.062910	38.6184
94.4519	0.063030	38.6124
94.5019	0.063145	38.6078
94.5519	0.063259	38.6026
94.6019	0.063360	38.5973
94.6438	0.063464	38.5929
94.6938	0.063567	38.5882
94.7438	0.063666	38.5829
94.7938	0.063772	38.5780
94.8516	0.063877	38.5721
94.9016	0.063972	38.5671
94.9516	0.064078	38.5623
95.0016	0.064185	38.5576
95.0433	0.064297	38.5533
95.0933	0.064406	38.5480
95.1433	0.064520	38.5428
95.1933	0.064625	38.5382
95.2513	0.064741	38.5327
95.3013	0.064854	38.5272
95.3513	0.064968	38.5225
95.4013	0.065077	38.5175
95.4432	0.065189	38.5130
95.4932	0.065300	38.5085
95.5432	0.065412	38.5032
95.5932	0.065519	38.4982
95.6511	0.065622	38.4923
95.7011	0.065722	38.4871
95.7511	0.065813	38.4822
95.8011	0.065908	38.4769
95.8430	0.066008	38.4728
95.8930	0.066046	38.4681
95.9430	0.065963	38.4633
95.9930	0.065941	38.4578
96.0514	0.066006	38.4523
96.1014	0.066089	38.4470
96.1514	0.066178	38.4421
96.2014	0.066267	38.4370
96.2428	0.066370	38.4327
96.2928	0.066470	38.4278
96.3428	0.066567	38.4233
96.3928	0.066660	38.4181
96.4348	0.066756	38.4137
96.4848	0.066853	38.4090
96.5348	0.066950	38.4037
96.5848	0.067043	38.3989
96.6427	0.067133	38.3930
96.6927	0.067220	38.3879
96.7427	0.067299	38.3831
96.7927	0.067374	38.3783
96.8346	0.067455	38.3739
96.8846	0.067546	38.3690
96.9346	0.067651	38.3641
96.9846	0.067743	38.3589
97.0426	0.067822	38.3534
97.0926	0.067913	38.3479
97.1426	0.067996	38.3431
97.1926	0.068079	38.3381
97.2344	0.068156	38.3335
97.2844	0.068243	38.3291
97.3344	0.068351	38.3244
97.3844	0.068462	38.3193
97.4424	0.068560	38.3132
97.4924	0.068659	38.3080
97.5424	0.068764	38.3034
97.5924	0.068870	38.2983
97.6345	0.068963	38.2942
97.6845	0.069044	38.2893
97.7345	0.069117	38.2841
97.7845	0.069194	38.2793
97.8422	0.069275	38.2730
97.8922	0.069350	38.2683
97.9422	0.069425	38.2632
97.9922	0.069494	38.2579
98.0342	0.069575	38.2542
98.0842	0.069678	38.2488
98.1342	0.069796	38.2438
98.1842	0.069912	38.2389
98.2420	0.070027	38.2331
98.2920	0.070145	38.2282
98.3420	0.070264	38.2230
98.3920	0.070396	38.2181
98.4339	0.070528	38.2138
98.4839	0.070653	38.2086
98.5339	0.070771	38.2041
98.5839	0.070897	38.1993
98.6418	0.071028	38.1934
98.6918	0.071158	38.1884
98.7418	0.071286	38.1834
98.7918	0.071406	38.1784
98.8345	0.071527	38.1743
98.8845	0.071649	38.1691
98.9345	0.071766	38.1641
98.9845	0.071902	38.1594
99.0417	0.072034	38.1532
99.0917	0.072153	38.1487
99.1417	0.072279	38.1433
99.1917	0.072401	38.1383
99.2336	0.072526	38.1341
99.2836	0.072646	38.1289
99.3336	0.072768	38.1241
99.3836	0.072891	38.1190
99.4416	0.073021	38.1132
99.4916	0.073153	38.1081
99.5416	0.073276	38.1028
99.5916	0.073394	38.0984
99.6335	0.073528	38.0940
99.6835	0.073653	38.0891
99.7335	0.073785	38.0845
99.7835	0.073925	38.0790
99.8254	0.074069	38.0745
99.8754	0.074203	38.0696
99.9254	0.074337	38.0651
99.9754	0.074474	38.0603
100.0333	0.074610	38.0543
100.0833	0.074750	38.0489
100.1333	0.074892	38.0441
100.1833	0.075032	38.0392
100.2252	0.075180	38.0347
100.2752	0.075320	38.0300
100.3252	0.075449	38.0249
100.3752	0.075581	38.0200
100.4332	0.075713	38.0143
100.4832	0.075837	38.0091
100.5332	0.075956	38.0044
100.5832	0.076074	37.9989
100.6251	0.076197	37.9948
100.6751	0.076317	37.9900
100.7251	0.076443	37.9846
100.7751	0.076564	37.9801
100.8330	0.076688	37.9747
100.8830	0.076820	37.9694
100.9330	0.076955	37.9640
100.9830	0.077091	37.9589
101.0250	0.077235	37.9548
101.0750	0.077381	37.9502
101.1250	0.077523	37.9450
101.1750	0.077681	37.9400
101.2328	0.077837	37.9345
101.2828	0.077975	37.9290
101.3328	0.078107	37.9242
101.3828	0.078245	37.9191
101.4248	0.078383	37.9149
101.4748	0.078526	37.9099
101.5248	0.078676	37.9047
101.5748	0.078830	37.9000
101.6330	0.078987	37.8945
101.6830	0.079143	37.8895
101.7330	0.079283	37.8844
101.7830	0.079418	37.8796
101.8247	0.079546	37.8753
101.8747	0.079676	37.8698
101.9247	0.079818	37.8647
101.9747	0.079974	37.8600
102.0326	0.080126	37.8546
102.0826	0.080276	37.8489
102.1326	0.080434	37.8445
102.1826	0.080576	37.8394
102.2244	0.080712	37.8349
102.2744	0.080829	37.8293
102.3244	0.080916	37.8248
102.3744	0.080987	37.8201
102.4323	0.081066	37.8143
102.4823	0.081127	37.8093
102.5323	0.081160	37.8045
102.5823	0.081176	37.7991
102.6244	0.081226	37.7951
102.6744	0.081332	37.7904
102.7244	0.081453	37.7857
102.7744	0.081557	37.7805
102.8161	0.081634	37.7759
102.8661	0.081719	37.7710
102.9161	0.081820	37.7661
102.9661	0.081910	37.7607
103.0242	0.081972	37.7551
103.0742	0.082023	37.7503
103.1242	0.082086	37.7446
103.1742	0.082161	37.7396
103.2166	0.082254	37.7357
103.2666	0.082341	37.7309
103.3166	0.082422	37.7254
103.3666	0.082503	37.7206
103.4239	0.082568	37.7153
103.4739	0.082647	37.7104
103.5239	0.082739	37.7052
103.5739	0.082850	37.6998
103.6158	0.082962	37.6958
103.6658	0.083071	37.6911
103.7158	0.083178	37.6861
103.7658	0.083270	37.6807
103.8237	0.083355	37.6755
103.8737	0.083452	37.6701
103.9237	0.083547	37.6654
103.9737	0.083641	37.6606
104.0157	0.083736	37.6560
104.0657	0.083817	37.6513
104.1157	0.083886	37.6463
104.1657	0.083979	37.6412
104.2236	0.084101	37.6355
104.2736	0.084222	37.6303
104.3236	0.084326	37.6248
104.3736	0.084423	37.6200
104.4155	0.084528	37.6157
104.4655	0.084624	37.6106
104.5155	0.084699	37.6058
104.5655	0.084768	37.6013
104.6237	0.084812	37.5951
104.6737	0.084837	37.5902
104.7237	0.084871	37.5852
104.7737	0.084942	37.5799
104.8153	0.085041	37.5759
104.8653	0.085147	37.5708
104.9153	0.085250	37.5658
104.9653	0.085331	37.5610
105.0233	0.085392	37.5550
105.0733	0.085465	37.5502
105.1233	0.085548	37.5454
105.1733	0.085631	37.5403
105.2151	0.085714	37.5362
105.2651	0.085777	37.5315
105.3151	0.085836	37.5262
105.3651	0.085903	37.5213
105.4230	0.085943	37.5152
105.4730	0.085988	37.5103
105.5230	0.086041	37.5055
105.5730	0.086097	37.5000
105.6150	0.086122	37.4962
105.6650	0.086142	37.4910
105.7150	0.086189	37.4860
105.7650	0.086245	37.4813
105.8229	0.086300	37.4750
105.8729	0.086357	37.4703
105.9229	0.086399	37.4652
105.9729	0.086426	37.4603
106.0148	0.086434	37.4562
106.0648	0.086444	37.4508
106.1148	0.086472	37.4461
106.1648	0.086531	37.4414
106.2070	0.086594	37.4372
106.2570	0.086639	37.4320
106.3070	0.086679	37.4265
106.3570	0.086730	37.4218
106.4147	0.086785	37.4159
106.4647	0.086831	37.4108
106.5147	0.086860	37.4060
106.5647	0.086872	37.4007
106.6066	0.086908	37.3967
106.6566	0.086961	37.3916
106.7066	0.087036	37.3865
106.7566	0.087111	37.3818
106.8145	0.087182	37.3754
106.8645	0.087269	37.3710
106.9145	0.087366	37.3662
106.9645	0.087455	37.3612
107.0064	0.087541	37.3569
107.0564	0.087634	37.3521
107.1064	0.087719	37.3469
107.1564	0.087808	37.3421
107.2147	0.087893	37.3362
107.2647	0.087972	37.3309
107.3147	0.088019	37.3258
107.3647	0.088035	37.3210
107.4063	0.088039	37.3167
107.4563	0.088027	37.3117
107.5063	0.087991	37.3069
107.5563	0.087972	37.3022
107.6144	0.087968	37.2963
107.6644	0.087962	37.2907
107.7144	0.087960	37.2856
107.7644	0.087944	37.2810
107.8061	0.087899	37.2770
107.8561	0.087843	37.2716
107.9061	0.087782	37.2669
107.9561	0.087770	37.2619
108.0140	0.087810	37.2559
108.0640	0.087859	37.2513
108.1140	0.087903	37.2467
108.1640	0.087960	37.2415
108.2059	0.088007	37.2370
108.2559	0.088057	37.2317
108.3059	0.088114	37.2270
108.3559	0.088157	37.2217
108.4139	0.088195	37.2161
108.4639	0.088246	37.2110
108.5139	0.088307	37.2060
108.5639	0.088390	37.2012
108.6058	0.088473	37.1973
108.6558	0.088556	37.1921
108.7058	0.088655	37.1871
108.7558	0.088743	37.1822
108.8137	0.088814	37.1762
108.8637	0.088889	37.1715
108.9137	0.088966	37.1661
108.9637	0.089043	37.1614
109.0056	0.089120	37.1573
109.0556	0.089187	37.1519
109.1056	0.089241	37.1466
109.1556	0.089290	37.1417
109.2135	0.089337	37.1363
109.2635	0.089349	37.1313
109.3135	0.089359	37.1259
109.3635	0.089379	37.1210
109.4056	0.089407	37.1166
109.4556	0.089418	37.1117
109.5056	0.089414	37.1070
109.5556	0.089401	37.1024
109.5974	0.089383	37.0977
109.6474	0.089369	37.0927
109.6974	0.089371	37.0876
109.7474	0.089367	37.0825
109.8053	0.089367	37.0769
109.8553	0.089363	37.0722
109.9053	0.089332	37.0668
109.9553	0.089322	37.0620
109.9972	0.089357	37.0577
110.0472	0.089416	37.0523
110.0972	0.089462	37.0476
110.1472	0.089531	37.0430
110.2051	0.089630	37.0368
110.2551	0.089726	37.0318
110.3051	0.089801	37.0272
110.3551	0.089851	37.0222
110.3970	0.089906	37.0169
110.4470	0.089965	37.0116
110.4970	0.090038	37.0074
110.5470	0.090097	37.0025
110.6050	0.090145	36.9967
110.6550	0.090182	36.9920
110.7050	0.090212	36.9873
110.7550	0.090259	36.9817
110.7969	0.090305	36.9779
110.8469	0.090322	36.9728
110.8969	0.090305	36.9675
110.9469	0.090200	36.9627
111.0048	0.090062	36.9574
111.0548	0.089939	36.9520
111.1048	0.089823	36.9468
111.1548	0.089756	36.9418
111.1967	0.089764	36.9378
111.2467	0.089807	36.9329
111.2967	0.089872	36.9278
111.3467	0.089949	36.9228
111.4046	0.090003	36.9170
111.4546	0.090066	36.9118
111.5046	0.090137	36.9070
111.5546	0.090172	36.9026
111.5965	0.090186	36.8980
111.6465	0.090214	36.8928
111.6965	0.090251	36.8879
111.7465	0.090291	36.8826
111.8044	0.090344	36.8772
111.8544	0.090380	36.8720
111.9044	0.090419	36.8672
111.9544	0.090494	36.8621
111.9963	0.090573	36.8575
112.0463	0.090632	36.8530
112.0963	0.090676	36.8483
112.1463	0.090709	36.8433
112.2045	0.090759	36.8371
112.2545	0.090822	36.8318
112.3045	0.090861	36.8273
112.3545	0.090895	36.8220
112.3962	0.090922	36.8178
112.4462	0.090970	36.8129
112.4962	0.091035	36.8076
112.5462	0.091108	36.8029
112.5881	0.091165	36.7985
112.6381	0.091228	36.7934
112.6881	0.091309	36.7889
112.7381	0.091396	36.7841
112.7960	0.091501	36.7781
112.8460	0.091591	36.7732
112.8960	0.091672	36.7681
112.9460	0.091749	36.7630
112.9879	0.091828	36.7590
113.0379	0.091907	36.7537
113.0879	0.091980	36.7488
113.1379	0.092037	36.7438
113.1958	0.092085	36.7379
113.2458	0.092128	36.7334
113.2958	0.092109	36.7279
113.3458	0.092085	36.7231
113.3878	0.092045	36.7190
113.4378	0.092032	36.7139
113.4878	0.092097	36.7093
113.5378	0.092132	36.7041
113.5957	0.092103	36.6979
113.6457	0.092085	36.6928
113.6957	0.092079	36.6879
113.7457	0.092122	36.6826
113.7876	0.092219	36.6786
113.8376	0.092320	36.6739
113.8876	0.092401	36.6689
113.9376	0.092478	36.6636
113.9956	0.092568	36.6581
114.0456	0.092649	36.6526
114.0956	0.092703	36.6478
114.1456	0.092744	36.6427
114.1875	0.092793	36.6385
114.2375	0.092841	36.6337
114.2875	0.092870	36.6291
114.3375	0.092866	36.6238
114.3954	0.092847	36.6181
114.4454	0.092882	36.6132
114.4954	0.092951	36.6081
114.5454	0.093020	36.6032
114.5873	0.093054	36.5988
114.6373	0.093064	36.5938
114.6873	0.093050	36.5888
114.7373	0.093060	36.5834
114.7952	0.093109	36.5783
114.8452	0.093151	36.5730
114.8952	0.093184	36.5683
114.9452	0.093208	36.5634
114.9872	0.093263	36.5588
115.0372	0.093322	36.5535
115.0872	0.093370	36.5487
115.1372	0.093419	36.5441
115.1950	0.093482	36.5385
115.2450	0.093577	36.5332
115.2950	0.093678	36.5278
115.3450	0.093792	36.5233
115.3870	0.093909	36.5191
115.4370	0.094019	36.5139
115.4870	0.094132	36.5092
115.5370	0.094250	36.5041
115.5949	0.094362	36.4978
115.6449	0.094455	36.4930
115.6949	0.094548	36.4881
115.7449	0.094647	36.4827
115.7868	0.094765	36.4788
115.8368	0.094891	36.4736
115.8868	0.095012	36.4685
115.9368	0.095156	36.4637
115.9787	0.095308	36.4599
116.0287	0.095466	36.4544
116.0787	0.095606	36.4494
116.1287	0.095716	36.4447
116.1866	0.095845	36.4391
116.2366	0.095979	36.4338
116.2866	0.096123	36.4293
116.3366	0.096267	36.4240
116.3786	0.096395	36.4194
116.4286	0.096512	36.4141
116.4786	0.096609	36.4095
116.5286	0.096686	36.4048
116.5865	0.096757	36.3988
116.6365	0.096824	36.3938
116.6865	0.096891	36.3888
116.7365	0.096968	36.3837
116.7784	0.097049	36.3798
116.8284	0.097141	36.3746
116.8784	0.097252	36.3696
116.9284	0.097370	36.3649
116.9866	0.097487	36.3587
117.0366	0.097617	36.3542
117.0866	0.097728	36.3489
117.1366	0.097822	36.3439
117.1782	0.097919	36.3398
117.2282	0.098024	36.3347
117.2782	0.098140	36.3301
117.3282	0.098253	36.3251
117.3862	0.098365	36.3190
117.4362	0.098472	36.3139
117.4862	0.098572	36.3093
117.5362	0.098655	36.3041
117.5781	0.098728	36.3000
117.6281	0.098807	36.2950
117.6781	0.098914	36.2899
117.7281	0.099028	36.2853
117.7860	0.099105	36.2792
117.8360	0.098961	36.2740
117.8860	0.098821	36.2691
117.9360	0.098924	36.2643
117.9779	0.099070	36.2599
118.0279	0.099220	36.2552
118.0779	0.099356	36.2500
118.1279	0.099484	36.2448
118.1858	0.099599	36.2393
118.2358	0.099711	36.2338
118.2858	0.099847	36.2292
118.3358	0.099976	36.2240
118.3778	0.100084	36.2197
118.4278	0.100161	36.2151
118.4778	0.100240	36.2096
118.5278	0.100353	36.2047
118.5857	0.100491	36.1988
118.6357	0.100633	36.1939
118.6857	0.100767	36.1890
118.7357	0.100882	36.1839
118.7776	0.101006	36.1799
118.8276	0.101111	36.1751
118.8776	0.101221	36.1701
118.9276	0.101330	36.1649
118.9855	0.101440	36.1593
119.0355	0.101547	36.1540
119.0855	0.101675	36.1492
119.1355	0.101805	36.1439
119.1774	0.101896	36.1395
119.2274	0.101981	36.1351
119.2774	0.102107	36.1297
119.3274	0.102238	36.1249
119.3699	0.102354	36.1208
119.4199	0.102472	36.1154
119.4699	0.102587	36.1109
119.5199	0.102688	36.1055
119.5773	0.102802	36.0998
119.6273	0.102934	36.0948
119.6773	0.103066	36.0897
119.7273	0.103165	36.0849
119.7694	0.103246	36.0805
119.8194	0.103355	36.0755
119.8694	0.103469	36.0708
119.9194	0.103591	36.0660
119.9771	0.103710	36.0599
120.0271	0.103797	36.0550
120.0771	0.103882	36.0497
120.1271	0.103988	36.0448
120.1690	0.104067	36.0406
120.2190	0.104132	36.0351
120.2690	0.104219	36.0305
120.3190	0.104320	36.0257
120.3769	0.104416	36.0198
120.4269	0.104517	36.0148
120.4769	0.104622	36.0099
120.5269	0.104705	36.0048
120.5688	0.104736	36.0007
120.6188	0.104786	35.9960
120.6688	0.104849	35.9911
120.7188	0.104894	35.9858
120.7767	0.104916	35.9795
120.8267	0.104955	35.9749
120.8767	0.105018	35.9702
120.9267	0.105113	35.9650
120.9687	0.105238	35.9605
121.0187	0.105368	35.9561
121.0687	0.105492	35.9507
121.1187	0.105605	35.9458
121.1766	0.105727	35.9398
121.2266	0.105841	35.9347
121.2766	0.105950	35.9301
121.3266	0.106019	35.9253
121.3688	0.106096	35.9208
121.4188	0.106205	35.9158
121.4688	0.106337	35.9110
121.5188	0.106475	35.9055
121.5765	0.106625	35.9003
121.6265	0.106765	35.8947
121.6765	0.106935	35.8897
121.7265	0.107093	35.8850
121.7685	0.107213	35.8811
121.8185	0.107290	35.8757
121.8685	0.107355	35.8704
121.9185	0.107430	35.8656
121.9766	0.107523	35.8598
122.0266	0.107616	35.8545
122.0766	0.107703	35.8500
122.1266	0.107786	35.8453
122.1682	0.107874	35.8410
122.2182	0.107971	35.8360
122.2682	0.108082	35.8312
122.3182	0.108202	35.8259
122.3765	0.108328	35.8205
122.4265	0.108441	35.8150
122.4765	0.108538	35.8100
122.5265	0.108618	35.8052
122.5681	0.108674	35.8007
122.6181	0.108741	35.7961
122.6681	0.108812	35.7909
122.7181	0.108893	35.7858
122.7600	0.108993	35.7819
122.8100	0.109090	35.7768
122.8600	0.109189	35.7715
122.9100	0.109303	35.7664
122.9681	0.109390	35.7610
123.0181	0.109469	35.7562
123.0681	0.109536	35.7508
123.1181	0.109601	35.7456
123.1602	0.109702	35.7415
123.2102	0.109846	35.7367
123.2602	0.109963	35.7316
123.3102	0.110069	35.7269
123.3678	0.110180	35.7208
123.4178	0.110308	35.7160
123.4678	0.110434	35.7111
123.5178	0.110545	35.7057
123.5596	0.110632	35.7020
123.6096	0.110695	35.6969
123.6596	0.110726	35.6914
123.7096	0.110774	35.6862
123.7675	0.110839	35.6810
123.8175	0.110926	35.6763
123.8675	0.111036	35.6712
123.9175	0.111155	35.6658
123.9595	0.111247	35.6614
124.0095	0.111332	35.6569
124.0595	0.111439	35.6516
124.1095	0.111559	35.6466
124.1674	0.111668	35.6408
124.2174	0.111772	35.6357
124.2674	0.111877	35.6309
124.3174	0.111997	35.6257
124.3593	0.112120	35.6216
124.4093	0.112242	35.6169
124.4593	0.112382	35.6122
124.5093	0.112511	35.6069
124.5672	0.112631	35.6006
124.6172	0.112743	35.5959
124.6672	0.112836	35.5911
124.7172	0.112935	35.5861
124.7591	0.113043	35.5816
124.8091	0.113162	35.5764
124.8591	0.113280	35.5715
124.9091	0.113387	35.5666
124.9670	0.113505	35.5607
125.0170	0.113634	35.5558
125.0670	0.113764	35.5503
125.1170	0.113892	35.5457
125.1592	0.114024	35.5419
125.2092	0.114151	35.5370
125.2592	0.114257	35.5318
125.3092	0.114340	35.5271
125.3669	0.114425	35.5211
125.4169	0.114532	35.5162
125.4669	0.114646	35.5112
125.5169	0.114755	35.5059
125.5588	0.114867	35.5021
125.6088	0.114980	35.4968
125.6588	0.115088	35.4919
125.7088	0.115197	35.4872
125.7667	0.115297	35.4811
125.8167	0.115367	35.4754
125.8667	0.115430	35.4708
125.9167	0.115495	35.4661
125.9586	0.115584	35.4619
126.0086	0.115686	35.4567
126.0586	0.115787	35.4520
126.1086	0.115870	35.4468
126.1510	0.115943	35.4426
126.2010	0.116018	35.4380
126.2510	0.116093	35.4325
126.3010	0.116158	35.4274
126.3585	0.116221	35.4217
126.4085	0.116265	35.4167
126.4585	0.116296	35.4115
126.5085	0.116326	35.4071
126.5504	0.116381	35.4025
126.6004	0.116488	35.3975
126.6504	0.116614	35.3926
126.7004	0.116707	35.3872
126.7583	0.116786	35.3819
126.8083	0.116867	35.3772
126.8583	0.116951	35.3719
126.9083	0.117036	35.3669
126.9502	0.117127	35.3630
127.0002	0.117220	35.3576
127.0502	0.117324	35.3524
127.1002	0.117439	35.3476
127.1581	0.117579	35.3421
127.2081	0.117701	35.3371
127.2581	0.117810	35.3319
127.3081	0.117917	35.3270
127.3501	0.118047	35.3228
127.4001	0.118171	35.3178
127.4501	0.118284	35.3130
127.5001	0.118402	35.3073
127.5580	0.118517	35.3020
127.6080	0.118621	35.2966
127.6580	0.118716	35.2917
127.7080	0.118826	35.2869
127.7499	0.118951	35.2823
127.7999	0.119105	35.2777
127.8499	0.119247	35.2725
127.8999	0.119393	35.2674
127.9578	0.119527	35.2617
128.0078	0.119647	35.2565
128.0578	0.119740	35.2518
128.1078	0.119882	35.2465
128.1501	0.120015	35.2424
128.2001	0.120117	35.2377
128.2501	0.120172	35.2329
128.3001	0.120277	35.2277
128.3577	0.120413	35.2220
128.4077	0.120583	35.2170
128.4577	0.120774	35.2121
128.5077	0.120917	35.2073
128.5496	0.121023	35.2027
128.5996	0.121163	35.1974
128.6496	0.121288	35.1924
128.6996	0.121416	35.1877
128.7575	0.121532	35.1824
128.8075	0.121625	35.1776
128.8575	0.121730	35.1719
128.9075	0.121874	35.1668
128.9494	0.122014	35.1628
128.9994	0.122128	35.1575
129.0494	0.122237	35.1529
129.0994	0.122363	35.1475
129.1413	0.122521	35.1432
129.1913	0.122673	35.1386
129.2413	0.122797	35.1337
129.2913	0.122896	35.1283
129.3493	0.123017	35.1227
129.3993	0.123141	35.1176
129.4493	0.123275	35.1125
129.4993	0.123415	35.1079
129.5411	0.123557	35.1039
129.5911	0.123709	35.0986
129.6411	0.123893	35.0937
129.6911	0.124078	35.0889
129.7490	0.124248	35.0826
129.7990	0.124416	35.0774
129.8490	0.124590	35.0726
129.8990	0.124773	35.0673
129.9410	0.124972	35.0630
129.9910	0.125146	35.0585
130.0410	0.125294	35.0537
130.0910	0.125432	35.0486
130.1489	0.125557	35.0429
130.1989	0.125669	35.0378
130.2489	0.125807	35.0326
130.2989	0.125944	35.0279
130.3408	0.126090	35.0234
130.3908	0.126222	35.0185
130.4408	0.126362	35.0137
130.4908	0.126504	35.0084
130.5487	0.126652	35.0031
130.5987	0.126816	34.9976
130.6487	0.126988	34.9927
130.6987	0.127161	34.9877
130.7407	0.127313	34.9834
130.7907	0.127473	34.9786
130.8407	0.127637	34.9735
130.8907	0.127811	34.9686
130.9486	0.127971	34.9627
130.9986	0.128113	34.9575
131.0486	0.128245	34.9530
131.0986	0.128367	34.9483
131.1405	0.128482	34.9440
131.1905	0.128622	34.9387
131.2405	0.128760	34.9334
131.2905	0.128888	34.9289
131.3484	0.129009	34.9226
131.3984	0.129157	34.9177
131.4484	0.129287	34.9127
131.4984	0.129411	34.9076
131.5403	0.129508	34.9036
131.5903	0.129591	34.8984
131.6403	0.129682	34.8935
131.6903	0.129816	34.8887
131.7482	0.129976	34.8830
131.7982	0.130130	34.8778
131.8482	0.130280	34.8731
131.8982	0.130453	34.8680
131.9402	0.130625	34.8638
131.9902	0.130773	34.8589
132.0402	0.130901	34.8533
132.0902	0.131020	34.8488
132.1481	0.131150	34.8427
132.1981	0.131302	34.8378
132.2481	0.131474	34.8330
132.2981	0.131636	34.8276
132.3400	0.131805	34.8238
132.3900	0.132001	34.8186
132.4400	0.132206	34.8135
132.4900	0.132380	34.8088
132.5319	0.132563	34.8043
132.5819	0.132745	34.7996
132.6319	0.132905	34.7946
132.6819	0.133025	34.7895
132.7399	0.133134	34.7838
132.7899	0.133262	34.7782
132.8399	0.133374	34.7737
132.8899	0.133495	34.7691
132.9318	0.133603	34.7650
132.9818	0.133708	34.7598
133.0318	0.133848	34.7544
133.0818	0.134004	34.7495
133.1401	0.134136	34.7437
133.1901	0.134261	34.7387
133.2401	0.134405	34.7338
133.2901	0.134537	34.7285
133.3316	0.134681	34.7246
133.3816	0.134851	34.7193
133.4316	0.135038	34.7142
133.4816	0.135222	34.7096
133.5396	0.135394	34.7034
133.5896	0.135546	34.6989
133.6396	0.135672	34.6936
133.6896	0.135778	34.6886
133.7315	0.135871	34.6847
133.7815	0.135976	34.6793
133.8315	0.136116	34.6744
133.8815	0.136250	34.6694
133.9394	0.136388	34.6636
133.9894	0.136448	34.6587
134.0394	0.135771	34.6535
134.0894	0.134892	34.6487
134.1313	0.135070	34.6448
134.1813	0.135417	34.6399
134.2313	0.135755	34.6348
134.2813	0.136071	34.6300
134.3392	0.136333	34.6241
134.3892	0.136546	34.6188
134.4392	0.136714	34.6138
134.4892	0.136870	34.6091
134.5311	0.137024	34.6047
134.5811	0.137201	34.5998
134.6311	0.137377	34.5947
134.6811	0.137555	34.5896
134.7390	0.137736	34.5838
134.7890	0.137922	34.5784
134.8390	0.138072	34.5739
134.8890	0.138220	34.5686
134.9310	0.138392	34.5644
134.9810	0.138573	34.5597
135.0310	0.138749	34.5549
135.0810	0.138917	34.5497
135.1388	0.139057	34.5440
135.1888	0.139065	34.5388
135.2388	0.138853	34.5337
135.2888	0.138830	34.5291
135.3308	0.138968	34.5245
135.3808	0.139130	34.5198
135.4308	0.139301	34.5148
135.4808	0.139489	34.5095
135.5387	0.139663	34.5040
135.5887	0.139830	34.4987
135.6387	0.140012	34.4939
135.6887	0.140219	34.4889
135.7306	0.140417	34.4847
135.7806	0.140586	34.4800
135.8306	0.140744	34.4744
135.8806	0.140908	34.4697
135.9225	0.141092	34.4655
135.9725	0.141279	34.4600
136.0225	0.141429	34.4555
136.0725	0.141553	34.4508
136.1304	0.141686	34.4449
136.1804	0.141846	34.4395
136.2304	0.142013	34.4343
136.2804	0.142163	34.4296
136.3224	0.142300	34.4254
136.3724	0.142438	34.4205
136.4224	0.142580	34.4156
136.4724	0.142740	34.4106
136.5329	0.142894	34.4052
136.5829	0.143053	34.3993
136.6329	0.143205	34.3945
136.6829	0.143353	34.3894
136.7221	0.143496	34.3851
136.7721	0.143636	34.3807
136.8221	0.143772	34.3752
136.8721	0.143938	34.3701
136.9301	0.144119	34.3648
136.9801	0.144289	34.3601
137.0301	0.144451	34.3548
137.0801	0.144605	34.3494
137.1220	0.144751	34.3454
137.1720	0.144903	34.3403
137.2220	0.145031	34.3350
137.2720	0.145157	34.3304
137.3299	0.145258	34.3250
137.3799	0.145337	34.3198
137.4299	0.145424	34.3150
137.4799	0.145540	34.3102
137.5219	0.145692	34.3058
137.5719	0.145864	34.3003
137.6219	0.146028	34.2953
137.6719	0.146207	34.2903
137.7298	0.146401	34.2843
137.7798	0.146582	34.2796
137.8298	0.146736	34.2750
137.8798	0.146896	34.2695
137.9217	0.147064	34.2654
137.9717	0.147242	34.2606
138.0217	0.147421	34.2556
138.0717	0.147601	34.2507
138.1297	0.147767	34.2447
138.1797	0.147938	34.2398
138.2297	0.148108	34.2346
138.2797	0.148266	34.2293
138.3215	0.148424	34.2256
138.3715	0.148600	34.2209
138.4215	0.148757	34.2159
138.4715	0.148900	34.2106
138.5300	0.148957	34.2044
138.5800	0.148846	34.1999
138.6300	0.148805	34.1951
138.6800	0.148917	34.1898
138.7213	0.149079	34.1854
138.7713	0.149247	34.1802
138.8213	0.149391	34.1755
138.8713	0.149555	34.1704
138.9293	0.149740	34.1647
138.9793	0.149922	34.1600
139.0293	0.150113	34.1551
139.0793	0.150323	34.1499
139.1212	0.150510	34.1458
139.1712	0.150670	34.1407
139.2212	0.150812	34.1356
139.2712	0.150948	34.1308
139.3131	0.151098	34.1262
139.3631	0.151248	34.1215
139.4131	0.151373	34.1165
