Time(s)	Force(lb)	Position(mm)
139.0891	0.147593	34.1493
139.1470	0.147723	34.1431
139.1970	0.147893	34.1380
139.2470	0.148071	34.1332
139.2970	0.148234	34.1284
139.3390	0.148369	34.1240
139.3890	0.148525	34.1190
139.4390	0.148712	34.1141
139.4890	0.148902	34.1089
139.5469	0.149083	34.1034
139.5969	0.149247	34.0982
139.6469	0.149419	34.0933
139.6969	0.149586	34.0883
139.7388	0.149758	34.0837
139.7888	0.149934	34.0793
139.8388	0.150102	34.0741
139.8888	0.150271	34.0691
139.9467	0.150423	34.0635
139.9967	0.150557	34.0582
140.0467	0.150676	34.0535
140.0967	0.150802	34.0483
140.1387	0.150934	34.0442
140.1887	0.151059	34.0394
140.2387	0.151197	34.0342
140.2887	0.151335	34.0296
140.3466	0.151481	34.0236
140.3966	0.151637	34.0182
140.4466	0.151763	34.0132
140.4966	0.151878	34.0085
140.5385	0.152006	34.0041
140.5885	0.152113	33.9991
140.6385	0.152225	33.9944
140.6885	0.152330	33.9896
140.7464	0.152434	33.9835
140.7964	0.152561	33.9780
140.8464	0.152687	33.9733
140.8964	0.152794	33.9686
140.9383	0.152837	33.9643
140.9883	0.152707	33.9588
141.0383	0.152715	33.9543
141.0883	0.152861	33.9491
141.1463	0.153015	33.9435
141.1963	0.153173	33.9386
141.2463	0.153338	33.9333
141.2963	0.153500	33.9287
141.3382	0.153656	33.9242
141.3882	0.153820	33.9191
141.4382	0.153990	33.9142
141.4882	0.154165	33.9090
141.5301	0.154323	33.9051
141.5801	0.154485	33.9001
141.6301	0.154643	33.8950
141.6801	0.154795	33.8903
141.7380	0.154953	33.8839
141.7880	0.155136	33.8794
141.8380	0.155322	33.8743
141.8880	0.155511	33.8693
141.9299	0.155685	33.8654
141.9799	0.155845	33.8599
142.0299	0.155997	33.8551
142.0799	0.156147	33.8499
142.1379	0.156309	33.8441
142.1879	0.156459	33.8391
142.2379	0.156617	33.8338
142.2879	0.156775	33.8291
142.3298	0.156942	33.8253
142.3798	0.157136	33.8204
142.4298	0.157327	33.8151
142.4798	0.157501	33.8104
142.5377	0.157651	33.8043
142.5877	0.157783	33.7995
142.6377	0.157913	33.7946
142.6877	0.158065	33.7894
142.7297	0.158194	33.7848
142.7797	0.158308	33.7800
142.8297	0.158387	33.7749
142.8797	0.158251	33.7699
142.9375	0.158160	33.7644
142.9875	0.158269	33.7593
143.0375	0.158399	33.7546
143.0875	0.158563	33.7493
143.1295	0.158744	33.7451
143.1795	0.158920	33.7405
143.2295	0.159080	33.7351
143.2795	0.159234	33.7299
143.3373	0.159392	33.7243
143.3873	0.159546	33.7196
143.4373	0.159696	33.7146
143.4873	0.159863	33.7094
143.5293	0.160035	33.7055
143.5793	0.160197	33.7004
143.6293	0.160349	33.6951
143.6793	0.160505	33.6898
143.7372	0.160686	33.6843
143.7872	0.160880	33.6791
143.8372	0.161071	33.6742
143.8872	0.161233	33.6692
143.9291	0.161344	33.6649
143.9791	0.161460	33.6603
144.0291	0.161618	33.6549
144.0791	0.161796	33.6501
144.1371	0.161963	33.6444
144.1871	0.162125	33.6392
144.2371	0.162277	33.6347
144.2871	0.162435	33.6291
144.3289	0.162589	33.6251
144.3789	0.162745	33.6201
144.4289	0.162899	33.6148
144.4789	0.163051	33.6101
144.5369	0.163201	33.6040
144.5869	0.163359	33.5992
144.6369	0.163515	33.5943
144.6869	0.163673	33.5893
144.7288	0.163846	33.5851
144.7788	0.164020	33.5804
144.8288	0.164182	33.5753
144.8788	0.164324	33.5702
144.9208	0.164440	33.5663
144.9708	0.164551	33.5611
145.0208	0.164383	33.5562
145.0708	0.163925	33.5510
145.1286	0.163904	33.5452
145.1786	0.164065	33.5404
145.2286	0.164209	33.5350
145.2786	0.164365	33.5305
145.3207	0.164525	33.5263
145.3707	0.164646	33.5208
145.4207	0.164754	33.5154
145.4707	0.164879	33.5108
145.5288	0.165044	33.5053
145.5788	0.165210	33.5001
145.6288	0.165370	33.4950
145.6788	0.165554	33.4901
145.7204	0.165743	33.4857
145.7704	0.165946	33.4809
145.8204	0.166156	33.4762
145.8704	0.166361	33.4713
145.9282	0.166554	33.4655
145.9782	0.166746	33.4606
146.0282	0.166919	33.4553
146.0782	0.167077	33.4504
146.1202	0.167229	33.4461
146.1702	0.167377	33.4409
146.2202	0.167529	33.4365
146.2702	0.167679	33.4311
146.3281	0.167829	33.4249
146.3781	0.167985	33.4199
146.4281	0.168159	33.4152
146.4781	0.168364	33.4104
146.5200	0.168486	33.4058
146.5700	0.168477	33.4008
146.6200	0.168556	33.3961
146.6700	0.168741	33.3914
146.7279	0.168931	33.3852
146.7779	0.169114	33.3807
146.8279	0.169282	33.3752
146.8779	0.169440	33.3702
146.9199	0.169600	33.3661
146.9699	0.169748	33.3608
147.0199	0.169902	33.3561
147.0699	0.170081	33.3510
147.1278	0.170267	33.3453
147.1778	0.170440	33.3401
147.2278	0.170616	33.3350
147.2778	0.170780	33.3304
147.3197	0.170930	33.3259
147.3697	0.171104	33.3210
147.4197	0.171303	33.3164
147.4697	0.171479	33.3117
147.5275	0.171617	33.3056
147.5775	0.171737	33.3000
147.6275	0.171881	33.2952
147.6775	0.172075	33.2902
147.7195	0.172248	33.2859
147.7695	0.172388	33.2811
147.8195	0.172540	33.2760
147.8695	0.172708	33.2711
147.9114	0.172882	33.2669
147.9614	0.173046	33.2614
148.0114	0.173194	33.2569
148.0614	0.173340	33.2522
148.1194	0.173464	33.2464
148.1694	0.173614	33.2411
148.2194	0.173804	33.2358
148.2694	0.173989	33.2311
148.3113	0.174169	33.2269
148.3613	0.174356	33.2219
148.4113	0.174540	33.2171
148.4613	0.174713	33.2119
148.5192	0.174854	33.2065
148.5692	0.175006	33.2011
148.6192	0.175148	33.1962
148.6692	0.175274	33.1914
148.7113	0.175396	33.1868
148.7613	0.175535	33.1822
148.8113	0.175659	33.1770
148.8613	0.175779	33.1719
148.9190	0.175906	33.1664
148.9690	0.176069	33.1610
149.0190	0.176210	33.1563
149.0690	0.176336	33.1510
149.1109	0.176490	33.1469
149.1609	0.176648	33.1420
149.2109	0.176774	33.1368
149.2609	0.176928	33.1320
149.3188	0.177100	33.1264
149.3688	0.177279	33.1213
149.4188	0.177425	33.1162
149.4688	0.177560	33.1114
149.5108	0.177692	33.1070
149.5608	0.177822	33.1022
149.6108	0.177929	33.0971
149.6608	0.178065	33.0920
149.7198	0.178205	33.0864
149.7698	0.178359	33.0809
149.8198	0.178513	33.0765
149.8698	0.178665	33.0713
149.9106	0.178797	33.0668
149.9606	0.178929	33.0614
150.0106	0.179075	33.0569
150.0606	0.179243	33.0522
150.1185	0.179393	33.0463
150.1685	0.179527	33.0413
150.2185	0.179665	33.0364
150.2685	0.179845	33.0312
150.3105	0.180029	33.0272
150.3605	0.180206	33.0220
150.4105	0.180384	33.0169
150.4605	0.180554	33.0126
150.5184	0.180723	33.0060
150.5684	0.180881	33.0016
150.6184	0.181033	32.9963
150.6684	0.181179	32.9911
150.7103	0.181294	32.9870
150.7603	0.181292	32.9818
150.8103	0.180893	32.9770
150.8603	0.180631	32.9719
150.9182	0.180725	32.9661
150.9682	0.180854	32.9610
151.0182	0.180968	32.9556
151.0682	0.181122	32.9510
151.1101	0.181315	32.9470
151.1601	0.181533	32.9418
151.2101	0.181762	32.9366
151.2601	0.181973	32.9318
151.3020	0.182154	32.9281
151.3520	0.182348	32.9229
151.4020	0.182559	32.9177
151.4520	0.182752	32.9128
151.5099	0.182912	32.9068
151.5599	0.183056	32.9022
151.6099	0.183202	32.8969
151.6599	0.183372	32.8920
151.7018	0.183532	32.8879
151.7518	0.183666	32.8824
151.8018	0.183800	32.8779
151.8518	0.183958	32.8733
151.9098	0.184128	32.8675
151.9598	0.184296	32.8622
152.0098	0.184458	32.8569
152.0598	0.184629	32.8524
152.1017	0.184803	32.8479
152.1517	0.184977	32.8427
152.2017	0.185144	32.8379
152.2517	0.185298	32.8326
152.3096	0.185454	32.8270
152.3596	0.185638	32.8218
152.4096	0.185810	32.8169
152.4596	0.185952	32.8122
152.5016	0.186060	32.8081
152.5516	0.186177	32.8028
152.6016	0.186342	32.7979
152.6516	0.186528	32.7928
152.7094	0.186712	32.7869
152.7594	0.186897	32.7820
152.8094	0.187029	32.7766
152.8594	0.187132	32.7720
152.9013	0.187239	32.7681
152.9513	0.187387	32.7630
153.0013	0.187560	32.7578
153.0513	0.187706	32.7530
153.1094	0.187825	32.7470
153.1594	0.187951	32.7422
153.2094	0.188105	32.7375
153.2594	0.188287	32.7325
153.3012	0.188468	32.7280
153.3512	0.188624	32.7232
153.4012	0.188758	32.7181
153.4512	0.188906	32.7131
153.5091	0.189039	32.7073
153.5591	0.189163	32.7020
153.6091	0.189273	32.6975
153.6591	0.189386	32.6921
153.7010	0.189498	32.6881
153.7510	0.189625	32.6834
153.8010	0.189753	32.6779
153.8510	0.189852	32.6724
153.9090	0.189978	32.6669
153.9590	0.190154	32.6623
154.0090	0.190314	32.6573
154.0590	0.190467	32.6522
154.1008	0.190637	32.6482
154.1508	0.190821	32.6430
154.2008	0.191020	32.6379
154.2508	0.191198	32.6331
154.3088	0.191362	32.6275
154.3588	0.191533	32.6221
154.4088	0.191695	32.6174
154.4588	0.191859	32.6123
154.5007	0.192021	32.6081
154.5507	0.192173	32.6034
154.6007	0.192218	32.5978
154.6507	0.191760	32.5932
154.6926	0.191460	32.5890
154.7426	0.191596	32.5837
154.7926	0.191798	32.5782
154.8426	0.191991	32.5734
154.9005	0.192179	32.5682
154.9505	0.192390	32.5630
155.0005	0.192577	32.5579
155.0505	0.192698	32.5529
155.0925	0.192816	32.5483
155.1425	0.192958	32.5435
155.1925	0.193065	32.5389
155.2425	0.193207	32.5341
155.3004	0.193357	32.5279
155.3504	0.193515	32.5232
155.4004	0.193687	32.5179
155.4504	0.193872	32.5131
155.4923	0.194048	32.5089
155.5423	0.194237	32.5037
155.5923	0.194431	32.4989
155.6423	0.194618	32.4934
155.7002	0.194784	32.4879
155.7502	0.194936	32.4833
155.8002	0.194971	32.4783
155.8502	0.194768	32.4731
155.8922	0.194735	32.4692
155.9422	0.194879	32.4640
155.9922	0.195062	32.4589
156.0422	0.195258	32.4541
156.1000	0.195433	32.4486
156.1500	0.195597	32.4434
156.2000	0.195759	32.4378
156.2500	0.195933	32.4330
156.2919	0.196126	32.4291
156.3419	0.196321	32.4243
156.3919	0.196493	32.4186
156.4419	0.196655	32.4140
156.4999	0.196803	32.4081
156.5499	0.196975	32.4028
156.5999	0.197170	32.3977
156.6499	0.197356	32.3929
156.6918	0.197539	32.3891
156.7418	0.197715	32.3839
156.7918	0.197873	32.3788
156.8418	0.198031	32.3740
156.8997	0.198175	32.3679
156.9497	0.198309	32.3632
156.9997	0.198455	32.3580
157.0497	0.198619	32.3530
157.0916	0.198781	32.3490
157.1416	0.198956	32.3443
157.1916	0.199134	32.3391
157.2416	0.199302	32.3342
157.2995	0.199452	32.3284
157.3495	0.199594	32.3234
157.3995	0.199730	32.3186
157.4495	0.199870	32.3132
157.4914	0.200042	32.3088
157.5414	0.200233	32.3037
157.5914	0.200425	32.2988
157.6414	0.200602	32.2936
157.6994	0.200778	32.2880
157.7494	0.200971	32.2827
157.7994	0.201131	32.2779
157.8494	0.201262	32.2732
157.8915	0.201384	32.2691
157.9415	0.201532	32.2639
157.9915	0.201682	32.2591
158.0415	0.201836	32.2541
158.0832	0.201990	32.2498
158.1332	0.202138	32.2450
158.1832	0.202272	32.2396
158.2332	0.202420	32.2347
158.2912	0.202580	32.2290
158.3412	0.202738	32.2238
158.3912	0.202912	32.2192
158.4412	0.203079	32.2137
158.4831	0.203255	32.2097
158.5331	0.203409	32.2048
158.5831	0.203555	32.1995
158.6331	0.203699	32.1948
158.6910	0.203841	32.1889
158.7410	0.203991	32.1840
158.7910	0.204145	32.1787
158.8410	0.204295	32.1736
158.8829	0.204447	32.1697
158.9329	0.204601	32.1651
158.9829	0.204765	32.1600
159.0329	0.204925	32.1549
159.0908	0.205081	32.1492
159.1408	0.205229	32.1441
159.1908	0.205367	32.1393
159.2408	0.205507	32.1338
159.2828	0.205649	32.1297
159.3328	0.205819	32.1251
159.3828	0.205989	32.1204
159.4328	0.206141	32.1153
159.4907	0.206289	32.1090
159.5407	0.206411	32.1040
159.5907	0.206531	32.0992
159.6407	0.206687	32.0942
159.6827	0.206873	32.0902
159.7327	0.207058	32.0852
159.7827	0.207222	32.0800
159.8327	0.207394	32.0747
159.8906	0.207564	32.0692
159.9406	0.207747	32.0640
159.9906	0.207921	32.0593
160.0406	0.208071	32.0543
160.0825	0.208203	32.0499
160.1325	0.208337	32.0452
160.1825	0.208479	32.0397
160.2325	0.208616	32.0348
160.2904	0.208698	32.0290
160.3404	0.208568	32.0239
160.3904	0.208128	32.0193
160.4404	0.207984	32.0138
160.4823	0.208144	32.0099
160.5323	0.208355	32.0050
160.5823	0.208576	31.9997
160.6323	0.208789	31.9950
160.6902	0.208981	31.9889
160.7402	0.209164	31.9841
160.7902	0.209348	31.9791
160.8402	0.209512	31.9740
160.8822	0.209666	31.9700
160.9322	0.209827	31.9654
160.9822	0.209999	31.9603
161.0322	0.210185	31.9550
161.0740	0.210392	31.9504
161.1240	0.210577	31.9459
161.1740	0.210753	31.9406
161.2240	0.210943	31.9356
161.2820	0.211126	31.9300
161.3320	0.211306	31.9248
161.3820	0.211493	31.9202
161.4320	0.211677	31.9150
161.4739	0.211854	31.9109
161.5239	0.212026	31.9059
161.5739	0.212210	31.9005
161.6239	0.212389	31.8962
161.6819	0.212571	31.8901
161.7319	0.212725	31.8848
161.7819	0.212865	31.8798
161.8319	0.213007	31.8749
161.8737	0.213173	31.8702
161.9237	0.213333	31.8655
161.9737	0.213467	31.8608
162.0237	0.213575	31.8559
162.0817	0.213686	31.8500
162.1317	0.213824	31.8452
162.1817	0.213978	31.8401
162.2317	0.214124	31.8353
162.2736	0.214270	31.8311
162.3236	0.214426	31.8256
162.3736	0.214606	31.8211
162.4236	0.214781	31.8159
162.4816	0.214951	31.8097
162.5316	0.215119	31.8047
162.5816	0.215269	31.8000
162.6316	0.215411	31.7952
162.6734	0.215567	31.7907
162.7234	0.215739	31.7857
162.7734	0.215908	31.7807
162.8234	0.216052	31.7756
162.8813	0.216179	31.7701
162.9313	0.216307	31.7647
162.9813	0.216408	31.7600
163.0313	0.216516	31.7550
163.0733	0.216633	31.7506
163.1233	0.216761	31.7461
163.1733	0.216909	31.7407
163.2233	0.217075	31.7358
163.2812	0.217256	31.7301
163.3312	0.217434	31.7249
163.3812	0.217588	31.7201
163.4312	0.217746	31.7149
163.4731	0.217927	31.7109
163.5231	0.218107	31.7060
163.5731	0.218267	31.7008
163.6231	0.218433	31.6961
163.6810	0.218597	31.6897
163.7310	0.218762	31.6851
163.7810	0.218906	31.6801
163.8310	0.219029	31.6750
163.8735	0.219133	31.6714
163.9235	0.219262	31.6659
163.9735	0.219400	31.6608
164.0235	0.219534	31.6559
164.0809	0.219676	31.6502
164.1309	0.219804	31.6456
164.1809	0.219939	31.6404
164.2309	0.220100	31.6350
164.2730	0.220282	31.6306
164.3230	0.220468	31.6259
164.3730	0.220651	31.6208
164.4230	0.220825	31.6159
164.4647	0.221006	31.6117
164.5147	0.221190	31.6067
164.5647	0.221387	31.6020
164.6147	0.221571	31.5966
164.6726	0.221752	31.5911
164.7226	0.221926	31.5859
164.7726	0.222100	31.5807
164.8226	0.222250	31.5761
164.8645	0.222372	31.5716
164.9145	0.222487	31.5668
164.9645	0.222652	31.5619
165.0145	0.222834	31.5566
165.0724	0.223033	31.5510
165.1224	0.223221	31.5458
165.1724	0.223393	31.5409
165.2224	0.223547	31.5359
165.2644	0.223699	31.5316
165.3144	0.223841	31.5269
165.3644	0.223965	31.5215
165.4144	0.223993	31.5167
165.4723	0.223884	31.5108
165.5223	0.223943	31.5057
165.5723	0.224111	31.5011
165.6223	0.224289	31.4956
165.6642	0.224456	31.4916
165.7142	0.224620	31.4866
165.7642	0.224812	31.4815
165.8142	0.224987	31.4767
165.8721	0.225094	31.4707
165.9221	0.225210	31.4659
165.9721	0.225386	31.4607
166.0221	0.225581	31.4556
166.0640	0.225757	31.4519
166.1140	0.225925	31.4472
166.1640	0.226091	31.4421
166.2140	0.226213	31.4368
166.2719	0.226327	31.4309
166.3219	0.226491	31.4263
166.3719	0.226679	31.4209
166.4219	0.226864	31.4161
166.4639	0.227070	31.4119
166.5139	0.227283	31.4069
166.5639	0.227492	31.4022
166.6139	0.227681	31.3970
166.6718	0.227861	31.3913
166.7218	0.228025	31.3862
166.7718	0.228191	31.3808
166.8218	0.228339	31.3757
166.8637	0.228477	31.3717
166.9137	0.228609	31.3667
166.9637	0.228759	31.3618
167.0137	0.228941	31.3570
167.0716	0.229150	31.3507
167.1216	0.229359	31.3463
167.1716	0.229539	31.3410
167.2216	0.229699	31.3361
167.2635	0.229525	31.3322
167.3135	0.229203	31.3267
167.3635	0.229264	31.3219
167.4135	0.229424	31.3169
167.4715	0.229598	31.3112
167.5215	0.229783	31.3062
167.5715	0.229991	31.3010
167.6215	0.230190	31.2962
167.6634	0.230358	31.2918
167.7134	0.230518	31.2867
167.7634	0.230697	31.2821
167.8134	0.230899	31.2768
167.8556	0.231100	31.2723
167.9056	0.231276	31.2673
167.9556	0.231453	31.2626
168.0056	0.231601	31.2580
168.0633	0.231771	31.2518
168.1133	0.231949	31.2471
168.1633	0.232118	31.2420
168.2133	0.232272	31.2369
168.2552	0.232418	31.2328
168.3052	0.232584	31.2277
168.3552	0.232787	31.2230
168.4052	0.232983	31.2179
168.4631	0.233178	31.2117
168.5131	0.233304	31.2064
168.5631	0.233210	31.2017
168.6131	0.233119	31.1966
168.6550	0.233239	31.1924
168.7050	0.233423	31.1876
168.7550	0.233618	31.1829
168.8050	0.233810	31.1776
168.8630	0.234013	31.1720
168.9130	0.234208	31.1669
168.9630	0.234400	31.1620
169.0130	0.234574	31.1571
169.0548	0.234743	31.1527
169.1048	0.234923	31.1475
169.1548	0.235101	31.1426
169.2048	0.235272	31.1378
169.2627	0.235444	31.1318
169.3127	0.235610	31.1270
169.3627	0.235772	31.1215
169.4127	0.235939	31.1168
169.4547	0.236129	31.1128
169.5047	0.236332	31.1074
169.5547	0.236518	31.1029
169.6047	0.236668	31.0976
169.6626	0.236810	31.0920
169.7126	0.236948	31.0872
169.7626	0.237112	31.0818
169.8126	0.237289	31.0771
169.8556	0.237459	31.0726
169.9056	0.237595	31.0677
169.9556	0.237585	31.0629
170.0056	0.237595	31.0576
170.0624	0.237735	31.0523
170.1124	0.237889	31.0470
170.1624	0.238053	31.0417
170.2124	0.238223	31.0367
170.2543	0.238403	31.0326
170.3043	0.238578	31.0275
170.3543	0.238762	31.0227
170.4043	0.238951	31.0179
170.4623	0.239151	31.0122
170.5123	0.239342	31.0072
170.5623	0.239531	31.0024
170.6123	0.239717	30.9972
170.6542	0.239891	30.9927
170.7042	0.240045	30.9875
170.7542	0.240210	30.9827
170.8042	0.240376	30.9776
170.8461	0.240536	30.9735
170.8961	0.240712	30.9686
170.9461	0.240913	30.9633
170.9961	0.241120	30.9585
171.0540	0.241312	30.9523
171.1040	0.241507	30.9475
171.1540	0.241703	30.9429
171.2040	0.241888	30.9380
171.2460	0.241971	30.9336
171.2960	0.241853	30.9290
171.3460	0.241839	30.9241
171.3960	0.241963	30.9189
171.4539	0.242127	30.9128
171.5039	0.242326	30.9080
171.5539	0.242526	30.9029
171.6039	0.242713	30.8980
171.6458	0.242885	30.8939
171.6958	0.243053	30.8887
171.7458	0.243224	30.8839
171.7958	0.243388	30.8786
171.8537	0.243558	30.8730
171.9037	0.243722	30.8680
171.9537	0.243891	30.8626
172.0037	0.244041	30.8574
172.0457	0.244191	30.8534
172.0957	0.244343	30.8486
172.1457	0.244476	30.8438
172.1957	0.244618	30.8387
172.2536	0.244764	30.8332
172.3036	0.244924	30.8280
172.3536	0.245111	30.8231
172.4036	0.245285	30.8180
172.4455	0.245447	30.8135
172.4955	0.245612	30.8091
172.5455	0.245608	30.8038
172.5955	0.245182	30.7984
172.6534	0.245016	30.7926
172.7034	0.245135	30.7876
172.7534	0.245316	30.7821
172.8034	0.245510	30.7777
172.8453	0.245691	30.7738
172.8953	0.245879	30.7689
172.9453	0.246076	30.7637
172.9953	0.246254	30.7590
173.0533	0.246428	30.7530
173.1033	0.246580	30.7480
173.1533	0.246743	30.7429
173.2033	0.246927	30.7378
173.2452	0.247130	30.7340
173.2952	0.247312	30.7287
173.3452	0.247495	30.7238
173.3952	0.247677	30.7190
173.4531	0.247872	30.7129
173.5031	0.248064	30.7082
173.5531	0.248251	30.7031
173.6031	0.248425	30.6983
173.6451	0.248622	30.6943
173.6951	0.248810	30.6890
173.7451	0.248993	30.6836
173.7951	0.249169	30.6787
173.8529	0.249333	30.6729
173.9029	0.249528	30.6678
173.9529	0.249759	30.6629
174.0029	0.249984	30.6577
174.0449	0.250203	30.6537
174.0949	0.250444	30.6486
174.1449	0.250685	30.6435
174.1949	0.250914	30.6390
174.2368	0.251141	30.6344
174.2868	0.251370	30.6295
174.3368	0.251551	30.6246
174.3868	0.251616	30.6194
174.4446	0.251705	30.6141
174.4946	0.251910	30.6087
174.5446	0.252145	30.6038
174.5946	0.252380	30.5989
174.6366	0.252609	30.5947
174.6866	0.252832	30.5899
174.7366	0.253049	30.5847
174.7866	0.253257	30.5797
174.8446	0.253456	30.5737
174.8946	0.253659	30.5686
174.9446	0.253878	30.5641
174.9946	0.254123	30.5586
175.0364	0.254372	30.5546
175.0864	0.254618	30.5497
175.1364	0.254851	30.5443
175.1864	0.255080	30.5395
175.2443	0.255309	30.5334
175.2943	0.255546	30.5287
175.3443	0.255785	30.5237
175.3943	0.256002	30.5187
175.4363	0.256191	30.5147
175.4863	0.256308	30.5092
175.5363	0.256264	30.5044
175.5863	0.256345	30.4998
175.6442	0.256555	30.4942
175.6942	0.256780	30.4891
175.7442	0.257007	30.4837
175.7942	0.257230	30.4790
175.8361	0.257453	30.4749
175.8861	0.257668	30.4695
175.9361	0.257877	30.4647
175.9861	0.258098	30.4596
176.0440	0.258317	30.4539
176.0940	0.258558	30.4489
176.1440	0.258834	30.4439
176.1940	0.259114	30.4391
176.2360	0.259403	30.4346
176.2860	0.259685	30.4298
176.3360	0.259953	30.4250
176.3860	0.260228	30.4196
176.4439	0.260506	30.4136
176.4939	0.260774	30.4088
176.5439	0.261051	30.4040
176.5939	0.261329	30.3989
176.6357	0.261603	30.3946
176.6857	0.261878	30.3900
176.7357	0.262152	30.3849
176.7857	0.262409	30.3799
176.8439	0.262669	30.3739
176.8939	0.262874	30.3688
176.9439	0.262837	30.3642
176.9939	0.262874	30.3587
177.0356	0.263099	30.3548
177.0856	0.263346	30.3499
177.1356	0.263607	30.3446
177.1856	0.263879	30.3401
177.2435	0.264145	30.3339
177.2935	0.264404	30.3290
177.3435	0.264664	30.3240
177.3935	0.264933	30.3190
177.4355	0.265207	30.3150
177.4855	0.265474	30.3097
177.5355	0.265746	30.3049
177.5855	0.266011	30.2999
177.6274	0.266283	30.2954
177.6774	0.266549	30.2902
177.7274	0.266808	30.2853
177.7774	0.267061	30.2803
177.8353	0.267307	30.2745
177.8853	0.267511	30.2698
177.9353	0.267730	30.2655
177.9853	0.267986	30.2593
178.0273	0.268249	30.2552
178.0773	0.268515	30.2508
178.1273	0.268780	30.2456
178.1773	0.269044	30.2408
178.2351	0.269295	30.2334
178.2851	0.269547	30.2293
178.3351	0.269798	30.2247
178.3851	0.270055	30.2197
178.4270	0.270315	30.2154
178.4770	0.270566	30.2106
178.5270	0.270826	30.2054
178.5770	0.271083	30.2005
178.6350	0.271338	30.1946
178.6850	0.271586	30.1895
178.7350	0.271835	30.1849
178.7850	0.272082	30.1795
178.8268	0.272338	30.1755
178.8768	0.272601	30.1706
178.9268	0.272857	30.1653
178.9768	0.273108	30.1607
179.0348	0.273361	30.1553
179.0848	0.273605	30.1499
179.1348	0.273854	30.1445
179.1848	0.274105	30.1395
179.2267	0.274351	30.1356
179.2767	0.274598	30.1305
179.3267	0.274855	30.1256
179.3767	0.275109	30.1209
179.4346	0.275356	30.1152
179.4846	0.275611	30.1099
179.5346	0.275857	30.1051
179.5846	0.276110	30.1000
179.6265	0.276361	30.0958
179.6765	0.276607	30.0908
179.7265	0.276840	30.0853
179.7765	0.277069	30.0808
179.8345	0.277310	30.0746
179.8845	0.277555	30.0698
179.9345	0.277801	30.0651
179.9845	0.278038	30.0600
180.0264	0.278224	30.0550
180.0764	0.278530	30.0502
180.1264	0.278889	30.0456
180.1764	0.278974	30.0407
180.2343	0.279161	30.0348
180.2843	0.279337	30.0301
180.3343	0.279714	30.0249
180.3843	0.280186	30.0201
180.4265	0.280255	30.0158
180.4765	0.280267	30.0103
180.5265	0.280600	30.0058
180.5765	0.280955	30.0005
180.6341	0.281257	29.9949
180.6841	0.281508	29.9899
180.7341	0.281607	29.9846
180.7841	0.281737	29.9799
180.8260	0.282122	29.9755
180.8760	0.282440	29.9706
180.9260	0.282601	29.9657
180.9760	0.282736	29.9605
181.0180	0.282961	29.9565
181.0680	0.283219	29.9512
181.1180	0.283576	29.9462
181.1680	0.283817	29.9417
181.2259	0.283959	29.9362
181.2759	0.284143	29.9310
181.3259	0.284439	29.9255
181.3759	0.284695	29.9206
181.4178	0.284934	29.9166
181.4678	0.285084	29.9112
181.5178	0.285207	29.9065
181.5678	0.285416	29.9015
181.6258	0.285718	29.8957
181.6758	0.285937	29.8908
181.7258	0.286132	29.8857
181.7758	0.286340	29.8810
181.8177	0.286592	29.8766
181.8677	0.286892	29.8713
181.9177	0.287176	29.8661
181.9677	0.287372	29.8616
182.0256	0.287557	29.8553
182.0756	0.287804	29.8505
182.1256	0.288072	29.8457
182.1756	0.288317	29.8408
182.2175	0.288542	29.8364
182.2675	0.288730	29.8315
182.3175	0.288943	29.8263
182.3675	0.289201	29.8214
182.4255	0.289440	29.8156
182.4755	0.289649	29.8103
182.5255	0.289867	29.8059
182.5755	0.290117	29.8005
182.6173	0.290364	29.7964
182.6673	0.290619	29.7916
182.7173	0.290855	29.7861
182.7673	0.291076	29.7816
182.8253	0.291313	29.7756
182.8753	0.291576	29.7706
182.9253	0.291811	29.7656
182.9753	0.292032	29.7605
183.0172	0.292237	29.7565
183.0672	0.292468	29.7514
183.1172	0.292724	29.7464
183.1672	0.292981	29.7417
183.2251	0.293220	29.7362
183.2751	0.293463	29.7311
183.3251	0.293715	29.7257
183.3751	0.293970	29.7209
183.4170	0.294226	29.7169
183.4670	0.294475	29.7115
183.5170	0.294702	29.7067
183.5670	0.294929	29.7016
183.6249	0.295160	29.6959
183.6749	0.295395	29.6909
183.7249	0.295622	29.6858
183.7749	0.295851	29.6810
183.8169	0.296072	29.6765
183.8669	0.296301	29.6715
183.9169	0.296540	29.6668
183.9669	0.296788	29.6614
184.0088	0.297021	29.6571
184.0588	0.297258	29.6523
184.1088	0.297495	29.6474
184.1588	0.297726	29.6419
184.2167	0.297974	29.6368
184.2667	0.298221	29.6313
184.3167	0.298452	29.6266
184.3667	0.298683	29.6217
184.4086	0.298912	29.6171
184.4586	0.299153	29.6125
184.5086	0.299392	29.6078
184.5586	0.299619	29.6027
184.6165	0.299836	29.5965
184.6665	0.300063	29.5914
184.7165	0.300309	29.5867
184.7665	0.300554	29.5815
184.8084	0.300779	29.5773
184.8584	0.301010	29.5725
184.9084	0.301253	29.5677
184.9584	0.301517	29.5625
185.0164	0.301758	29.5569
185.0664	0.301983	29.5516
185.1164	0.302204	29.5467
185.1664	0.302307	29.5418
185.2083	0.302307	29.5372
185.2583	0.302482	29.5326
185.3083	0.302709	29.5275
185.3583	0.302932	29.5225
185.4162	0.303165	29.5171
185.4662	0.303420	29.5117
185.5162	0.303678	29.5063
