Time(s)	Force(lb)	Position(mm)
92.9777	0.086487	38.7599
93.0357	0.086582	38.7546
93.0857	0.086647	38.7497
93.1357	0.086710	38.7445
93.1857	0.086762	38.7390
93.2280	0.086795	38.7350
93.2780	0.086813	38.7301
93.3280	0.086841	38.7250
93.3780	0.086874	38.7203
93.4354	0.086880	38.7145
93.4854	0.086851	38.7091
93.5354	0.086803	38.7041
93.5854	0.086752	38.6994
93.6273	0.086718	38.6957
93.6773	0.086691	38.6903
93.7273	0.086663	38.6850
93.7773	0.086651	38.6800
93.8193	0.086675	38.6760
93.8693	0.086760	38.6705
93.9193	0.086864	38.6657
93.9693	0.086979	38.6611
94.0272	0.087080	38.6554
94.0772	0.087162	38.6503
94.1272	0.087230	38.6456
94.1772	0.087301	38.6405
94.2191	0.087346	38.6360
94.2691	0.087399	38.6308
94.3191	0.087478	38.6260
94.3691	0.087579	38.6208
94.4270	0.087654	38.6153
94.4770	0.087733	38.6103
94.5270	0.087808	38.6053
94.5770	0.087887	38.6005
94.6190	0.087940	38.5960
94.6690	0.087993	38.5912
94.7190	0.088064	38.5862
94.7690	0.088147	38.5809
94.8269	0.088224	38.5755
94.8769	0.088266	38.5701
94.9269	0.088325	38.5654
94.9769	0.088418	38.5603
95.0188	0.088497	38.5561
95.0688	0.088562	38.5513
95.1188	0.088635	38.5462
95.1688	0.088718	38.5414
95.2271	0.088801	38.5355
95.2771	0.088893	38.5302
95.3271	0.088972	38.5250
95.3771	0.089043	38.5202
95.4186	0.089103	38.5159
95.4686	0.089166	38.5109
95.5186	0.089264	38.5060
95.5686	0.089369	38.5005
95.6266	0.089464	38.4953
95.6766	0.089572	38.4906
95.7266	0.089655	38.4855
95.7766	0.089732	38.4803
95.8185	0.089821	38.4758
95.8685	0.089791	38.4714
95.9185	0.089491	38.4663
95.9685	0.089424	38.4611
96.0268	0.089547	38.4553
96.0768	0.089665	38.4501
96.1268	0.089762	38.4455
96.1768	0.089896	38.4404
96.2183	0.090024	38.4363
96.2683	0.090097	38.4313
96.3183	0.090159	38.4259
96.3683	0.090234	38.4214
96.4266	0.090316	38.4154
96.4766	0.090409	38.4100
96.5266	0.090506	38.4049
96.5766	0.090581	38.4002
96.6181	0.090656	38.3963
96.6681	0.090729	38.3912
96.7181	0.090786	38.3863
96.7681	0.090843	38.3816
96.8101	0.090920	38.3772
96.8601	0.091013	38.3718
96.9101	0.091112	38.3668
96.9601	0.091214	38.3620
97.0180	0.091305	38.3561
97.0680	0.091390	38.3513
97.1180	0.091467	38.3461
97.1680	0.091550	38.3412
97.2102	0.091635	38.3371
97.2602	0.091722	38.3316
97.3102	0.091807	38.3271
97.3602	0.091878	38.3219
97.4178	0.091923	38.3163
97.4678	0.091984	38.3114
97.5178	0.092071	38.3060
97.5678	0.092191	38.3005
97.6098	0.092320	38.2967
97.6598	0.092438	38.2921
97.7098	0.092553	38.2871
97.7598	0.092667	38.2819
97.8176	0.092750	38.2766
97.8676	0.092843	38.2714
97.9176	0.092918	38.2664
97.9676	0.092983	38.2614
98.0095	0.093070	38.2569
98.0595	0.093164	38.2523
98.1095	0.093253	38.2472
98.1595	0.093334	38.2419
98.2175	0.093405	38.2360
98.2675	0.093484	38.2313
98.3175	0.093571	38.2266
98.3675	0.093664	38.2213
98.4094	0.093757	38.2172
98.4594	0.093843	38.2123
98.5094	0.093920	38.2071
98.5594	0.094013	38.2025
98.6173	0.094094	38.1964
98.6673	0.094173	38.1911
98.7173	0.094236	38.1861
98.7673	0.094297	38.1813
98.8092	0.094368	38.1770
98.8592	0.094430	38.1722
98.9092	0.094497	38.1671
98.9592	0.094566	38.1618
99.0171	0.094623	38.1566
99.0671	0.094692	38.1511
99.1171	0.094781	38.1464
99.1671	0.094864	38.1413
99.2091	0.094947	38.1370
99.2591	0.094970	38.1325
99.3091	0.094653	38.1271
99.3591	0.094388	38.1221
99.4170	0.094439	38.1162
99.4670	0.094540	38.1111
99.5170	0.094629	38.1064
99.5670	0.094732	38.1012
99.6089	0.094848	38.0971
99.6589	0.094957	38.0920
99.7089	0.095053	38.0867
99.7589	0.095154	38.0822
99.8168	0.095235	38.0758
99.8668	0.095308	38.0712
99.9168	0.095379	38.0665
99.9668	0.095450	38.0614
100.0087	0.095533	38.0568
100.0587	0.095614	38.0524
100.1087	0.095689	38.0472
100.1587	0.095784	38.0418
100.2014	0.095892	38.0374
100.2514	0.095971	38.0327
100.3014	0.096036	38.0272
100.3514	0.096121	38.0224
100.4086	0.096224	38.0172
100.4586	0.096301	38.0124
100.5086	0.096376	38.0071
100.5586	0.096466	38.0023
100.6005	0.096573	37.9979
100.6505	0.096707	37.9930
100.7005	0.096836	37.9883
100.7505	0.096944	37.9828
100.8084	0.097027	37.9769
100.8584	0.097116	37.9720
100.9084	0.097234	37.9671
100.9584	0.097372	37.9621
101.0003	0.097518	37.9582
101.0503	0.097674	37.9529
101.1003	0.097820	37.9480
101.1503	0.097941	37.9432
101.2084	0.098028	37.9370
101.2584	0.098095	37.9325
101.3084	0.098172	37.9268
101.3584	0.098253	37.9219
101.4001	0.098326	37.9177
101.4501	0.098418	37.9126
101.5001	0.098529	37.9078
101.5501	0.098657	37.9033
101.6081	0.098797	37.8971
101.6581	0.098912	37.8923
101.7081	0.098993	37.8875
101.7581	0.099080	37.8822
101.8000	0.099168	37.8783
101.8500	0.099249	37.8732
101.9000	0.099303	37.8680
101.9500	0.099137	37.8627
102.0079	0.098934	37.8575
102.0579	0.098991	37.8520
102.1079	0.099097	37.8473
102.1579	0.099214	37.8423
102.1998	0.099326	37.8379
102.2498	0.099433	37.8332
102.2998	0.099528	37.8280
102.3498	0.099624	37.8231
102.4077	0.099707	37.8171
102.4577	0.099786	37.8120
102.5077	0.099877	37.8074
102.5577	0.099970	37.8019
102.5996	0.100066	37.7980
102.6496	0.100179	37.7932
102.6996	0.100278	37.7879
102.7496	0.100376	37.7832
102.8076	0.100481	37.7769
102.8576	0.100586	37.7722
102.9076	0.100694	37.7672
102.9576	0.100787	37.7621
102.9995	0.100880	37.7581
103.0495	0.100988	37.7528
103.0995	0.101116	37.7481
103.1495	0.101229	37.7432
103.2074	0.101343	37.7372
103.2574	0.101466	37.7327
103.3074	0.101576	37.7271
103.3574	0.101653	37.7216
103.3993	0.101740	37.7175
103.4493	0.101829	37.7130
103.4993	0.101906	37.7083
103.5493	0.101997	37.7032
103.5913	0.102105	37.6990
103.6413	0.102228	37.6942
103.6913	0.102330	37.6890
103.7413	0.102429	37.6836
103.7992	0.102530	37.6779
103.8492	0.102636	37.6729
103.8992	0.102749	37.6678
103.9492	0.102865	37.6630
103.9911	0.102964	37.6587
104.0411	0.103066	37.6540
104.0911	0.103169	37.6489
104.1411	0.103262	37.6436
104.1990	0.103347	37.6383
104.2490	0.103434	37.6328
104.2990	0.103550	37.6282
104.3490	0.103682	37.6231
104.3910	0.103805	37.6188
104.4410	0.103909	37.6142
104.4910	0.104014	37.6090
104.5410	0.104116	37.6042
104.5989	0.104215	37.5984
104.6489	0.104322	37.5931
104.6989	0.104418	37.5877
104.7489	0.104521	37.5830
104.7908	0.104580	37.5786
104.8408	0.104381	37.5735
104.8908	0.104199	37.5688
104.9408	0.104249	37.5643
104.9987	0.104347	37.5580
105.0487	0.104476	37.5534
105.0987	0.104612	37.5483
105.1487	0.104732	37.5432
105.1922	0.104847	37.5392
105.2422	0.104961	37.5340
105.2922	0.105074	37.5286
105.3422	0.105178	37.5236
105.3985	0.105281	37.5184
105.4485	0.105388	37.5136
105.4985	0.105498	37.5083
105.5485	0.105616	37.5029
105.5905	0.105725	37.4987
105.6405	0.105806	37.4939
105.6905	0.105889	37.4888
105.7405	0.105982	37.4840
105.7984	0.106068	37.4785
105.8484	0.106169	37.4734
105.8984	0.106266	37.4683
105.9484	0.106368	37.4635
105.9903	0.106499	37.4591
106.0403	0.106631	37.4542
106.0903	0.106728	37.4490
106.1403	0.106836	37.4438
106.1982	0.106968	37.4384
106.2482	0.107073	37.4329
106.2982	0.107158	37.4284
106.3482	0.107245	37.4234
106.3901	0.107349	37.4188
106.4401	0.107460	37.4134
106.4901	0.107584	37.4089
106.5401	0.107709	37.4044
106.5828	0.107837	37.4003
106.6328	0.107936	37.3951
106.6828	0.108042	37.3898
106.7328	0.108151	37.3844
106.7900	0.108269	37.3788
106.8400	0.108382	37.3741
106.8900	0.108496	37.3691
106.9400	0.108587	37.3638
106.9819	0.108672	37.3598
107.0319	0.108776	37.3548
107.0819	0.108861	37.3498
107.1319	0.108942	37.3450
107.1898	0.109041	37.3386
107.2398	0.109151	37.3341
107.2898	0.109268	37.3288
107.3398	0.109408	37.3239
107.3820	0.109536	37.3200
107.4320	0.109670	37.3145
107.4820	0.109801	37.3096
107.5320	0.109895	37.3046
107.5898	0.109974	37.2989
107.6398	0.110004	37.2940
107.6898	0.109961	37.2887
107.7398	0.110012	37.2840
107.7816	0.110122	37.2796
107.8316	0.110247	37.2745
107.8816	0.110347	37.2700
107.9316	0.110430	37.2645
107.9897	0.110537	37.2591
108.0397	0.110647	37.2538
108.0897	0.110752	37.2488
108.1397	0.110853	37.2440
108.1814	0.110945	37.2395
108.2314	0.111026	37.2347
108.2814	0.111125	37.2296
108.3314	0.111245	37.2246
108.3893	0.111368	37.2190
108.4393	0.111502	37.2137
108.4893	0.111640	37.2089
108.5393	0.111782	37.2042
108.5812	0.111895	37.2000
108.6312	0.111976	37.1949
108.6812	0.112078	37.1901
108.7312	0.112199	37.1850
108.7891	0.112319	37.1793
108.8391	0.112443	37.1741
108.8891	0.112574	37.1690
108.9391	0.112674	37.1643
108.9814	0.112767	37.1598
109.0314	0.112878	37.1549
109.0814	0.112996	37.1500
109.1314	0.113095	37.1446
109.1890	0.113203	37.1383
109.2390	0.113324	37.1338
109.2890	0.113413	37.1290
109.3390	0.113294	37.1240
109.3809	0.113225	37.1197
109.4309	0.113292	37.1151
109.4809	0.113403	37.1099
109.5309	0.113541	37.1050
109.5888	0.113677	37.0995
109.6388	0.113803	37.0945
109.6888	0.113934	37.0892
109.7388	0.114058	37.0838
109.7807	0.114174	37.0799
109.8307	0.114303	37.0748
109.8807	0.114423	37.0696
109.9307	0.114522	37.0648
109.9727	0.114591	37.0604
110.0227	0.114656	37.0554
110.0727	0.114745	37.0508
110.1227	0.114840	37.0461
110.1809	0.114958	37.0398
110.2309	0.115076	37.0353
110.2809	0.115205	37.0300
110.3309	0.115325	37.0250
110.3725	0.115463	37.0210
110.4225	0.115580	37.0158
110.4725	0.115684	37.0111
110.5225	0.115795	37.0062
110.5804	0.115917	37.0000
110.6304	0.116030	36.9947
110.6804	0.116164	36.9901
110.7304	0.116278	36.9849
110.7723	0.116355	36.9808
110.8223	0.116438	36.9759
110.8723	0.116537	36.9709
110.9223	0.116606	36.9661
110.9803	0.116679	36.9599
111.0303	0.116760	36.9551
111.0803	0.116886	36.9501
111.1303	0.117024	36.9449
111.1722	0.117180	36.9413
111.2222	0.117324	36.9358
111.2722	0.117461	36.9307
111.3222	0.117595	36.9257
111.3803	0.117727	36.9198
111.4303	0.117851	36.9151
111.4803	0.117972	36.9100
111.5303	0.118074	36.9053
111.5720	0.118153	36.9012
111.6220	0.118145	36.8959
111.6720	0.117723	36.8904
111.7220	0.117482	36.8855
111.7800	0.117599	36.8802
111.8300	0.117751	36.8752
111.8800	0.117930	36.8700
111.9300	0.118104	36.8654
111.9718	0.118266	36.8609
112.0218	0.118396	36.8559
112.0718	0.118536	36.8510
112.1218	0.118694	36.8458
112.1798	0.118856	36.8403
112.2298	0.118984	36.8351
112.2798	0.119103	36.8302
112.3298	0.119217	36.8251
112.3717	0.119340	36.8207
112.4217	0.119442	36.8163
112.4717	0.119541	36.8108
112.5217	0.119657	36.8060
112.5796	0.119784	36.8003
112.6296	0.119916	36.7951
112.6796	0.120030	36.7904
112.7296	0.120133	36.7853
112.7715	0.120245	36.7807
112.8215	0.120350	36.7756
112.8715	0.120421	36.7711
112.9215	0.120413	36.7663
112.9794	0.120447	36.7600
113.0294	0.120542	36.7547
113.0794	0.120666	36.7498
113.1294	0.120788	36.7451
113.1714	0.120930	36.7413
113.2214	0.121074	36.7360
113.2714	0.121205	36.7306
113.3214	0.121335	36.7256
113.3633	0.121473	36.7219
113.4133	0.121621	36.7165
113.4633	0.121775	36.7117
113.5133	0.121901	36.7067
113.5712	0.122026	36.7008
113.6212	0.122162	36.6962
113.6712	0.122278	36.6907
113.7212	0.122385	36.6859
113.7631	0.122521	36.6817
113.8131	0.122647	36.6766
113.8631	0.122758	36.6719
113.9131	0.122888	36.6667
113.9711	0.123028	36.6611
114.0211	0.123139	36.6560
114.0711	0.123265	36.6508
114.1211	0.123401	36.6457
114.1630	0.123532	36.6417
114.2130	0.123650	36.6367
114.2630	0.123782	36.6317
114.3130	0.123915	36.6268
114.3709	0.124027	36.6206
114.4209	0.124128	36.6161
114.4709	0.124250	36.6108
114.5209	0.124374	36.6058
114.5628	0.124497	36.6019
114.6128	0.124633	36.5963
114.6628	0.124775	36.5916
114.7128	0.124913	36.5865
114.7707	0.125028	36.5809
114.8207	0.125142	36.5760
114.8707	0.125261	36.5709
114.9207	0.125375	36.5662
114.9626	0.125484	36.5617
115.0126	0.125580	36.5566
115.0626	0.125689	36.5519
115.1126	0.125819	36.5464
115.1706	0.125947	36.5412
115.2206	0.126038	36.5359
115.2706	0.126139	36.5309
115.3206	0.126271	36.5262
115.3625	0.126378	36.5222
115.4125	0.126457	36.5167
115.4625	0.126534	36.5120
115.5125	0.126619	36.5071
115.5704	0.126711	36.5008
115.6204	0.126806	36.4956
115.6704	0.126952	36.4910
115.7204	0.127108	36.4863
115.7623	0.127226	36.4820
115.8123	0.127339	36.4768
115.8623	0.127440	36.4720
115.9123	0.127515	36.4668
115.9702	0.127625	36.4612
116.0202	0.127761	36.4559
116.0702	0.127911	36.4509
116.1202	0.128057	36.4462
116.1621	0.128194	36.4417
116.2121	0.128320	36.4370
116.2621	0.128405	36.4319
116.3121	0.128462	36.4267
116.3541	0.128488	36.4229
116.4041	0.128517	36.4175
116.4541	0.128596	36.4125
116.5041	0.128726	36.4076
116.5631	0.128882	36.4016
116.6131	0.129021	36.3969
116.6631	0.129151	36.3917
116.7131	0.129279	36.3869
116.7539	0.129423	36.3827
116.8039	0.129569	36.3774
116.8539	0.129711	36.3728
116.9039	0.129842	36.3674
116.9618	0.129976	36.3619
117.0118	0.130108	36.3568
117.0618	0.130252	36.3515
117.1118	0.130400	36.3468
117.1538	0.130524	36.3423
117.2038	0.130588	36.3374
117.2538	0.130633	36.3325
117.3038	0.130704	36.3273
117.3616	0.130821	36.3218
117.4116	0.130931	36.3164
117.4616	0.131012	36.3118
117.5116	0.131107	36.3071
117.5536	0.131227	36.3031
117.6036	0.131363	36.2978
117.6536	0.131505	36.2930
117.7036	0.131626	36.2879
117.7615	0.131748	36.2821
117.8115	0.131853	36.2770
117.8615	0.131949	36.2716
117.9115	0.132048	36.2671
117.9534	0.132151	36.2631
118.0034	0.132277	36.2580
118.0534	0.132396	36.2528
118.1034	0.132524	36.2475
118.1614	0.132688	36.2418
118.2114	0.132857	36.2373
118.2614	0.132992	36.2320
118.3114	0.133120	36.2270
118.3533	0.133252	36.2232
118.4033	0.133386	36.2177
118.4533	0.133410	36.2122
118.5033	0.133400	36.2074
118.5612	0.133451	36.2021
118.6112	0.133515	36.1972
118.6612	0.133621	36.1920
118.7112	0.133749	36.1873
118.7531	0.133878	36.1830
118.8031	0.133976	36.1780
118.8531	0.134077	36.1732
118.9031	0.134196	36.1676
118.9610	0.134348	36.1623
119.0110	0.134505	36.1569
119.0610	0.134628	36.1520
119.1110	0.134728	36.1473
119.1530	0.134829	36.1426
119.2030	0.134946	36.1378
119.2530	0.135082	36.1327
119.3030	0.135206	36.1277
119.3608	0.135348	36.1221
119.4108	0.135492	36.1169
119.4608	0.135613	36.1122
119.5108	0.135725	36.1069
119.5528	0.135848	36.1027
119.6028	0.135978	36.0980
119.6528	0.136094	36.0926
119.7028	0.136215	36.0881
119.7447	0.136292	36.0839
119.7947	0.136033	36.0785
119.8447	0.135709	36.0729
119.8947	0.135788	36.0685
119.9526	0.135950	36.0631
120.0026	0.136118	36.0581
120.0526	0.136311	36.0528
120.1026	0.136501	36.0475
120.1446	0.136673	36.0438
120.1946	0.136781	36.0387
120.2446	0.136901	36.0336
120.2946	0.137046	36.0288
120.3524	0.137194	36.0229
120.4024	0.137361	36.0182
120.4524	0.137521	36.0132
120.5024	0.137669	36.0079
120.5444	0.137796	36.0034
120.5944	0.137916	35.9987
120.6444	0.138034	35.9934
120.6944	0.138143	35.9885
120.7523	0.138251	35.9826
120.8023	0.138368	35.9776
120.8523	0.138478	35.9728
120.9023	0.138609	35.9681
120.9443	0.138751	35.9638
120.9943	0.138887	35.9588
121.0443	0.139027	35.9540
121.0943	0.139159	35.9489
121.1522	0.139284	35.9426
121.2022	0.139422	35.9378
121.2522	0.139566	35.9328
121.3022	0.139702	35.9277
121.3441	0.139821	35.9238
121.3941	0.139929	35.9185
121.4441	0.140034	35.9137
121.4941	0.140140	35.9087
121.5520	0.140219	35.9025
121.6020	0.140336	35.8979
121.6520	0.140509	35.8933
121.7020	0.140687	35.8882
121.7440	0.140886	35.8837
121.7940	0.141082	35.8785
121.8440	0.141204	35.8740
121.8940	0.141275	35.8685
121.9519	0.141350	35.8629
122.0019	0.141405	35.8578
122.0519	0.141488	35.8528
122.1019	0.141621	35.8480
122.1441	0.141778	35.8436
122.1941	0.141930	35.8386
122.2441	0.142071	35.8339
122.2941	0.142221	35.8290
122.3517	0.142380	35.8231
122.4017	0.142499	35.8184
122.4517	0.142574	35.8132
122.5017	0.142669	35.8078
122.5436	0.142793	35.8034
122.5936	0.142907	35.7986
122.6436	0.143030	35.7933
122.6936	0.143168	35.7884
122.7515	0.143322	35.7832
122.8015	0.143498	35.7783
122.8515	0.143655	35.7728
122.9015	0.143772	35.7675
122.9434	0.143863	35.7636
122.9934	0.143959	35.7591
123.0434	0.144060	35.7543
123.0934	0.144151	35.7491
123.1356	0.144279	35.7445
123.1856	0.144419	35.7397
123.2356	0.144544	35.7349
123.2856	0.144652	35.7294
123.3433	0.144763	35.7238
123.3933	0.144895	35.7186
123.4433	0.145035	35.7138
123.4933	0.145161	35.7089
123.5352	0.145262	35.7045
123.5852	0.145386	35.6998
123.6352	0.145511	35.6945
123.6852	0.145623	35.6896
123.7441	0.145763	35.6840
123.7941	0.145933	35.6789
123.8441	0.146105	35.6732
123.8941	0.146259	35.6684
123.9352	0.146379	35.6646
123.9852	0.146492	35.6598
124.0352	0.146634	35.6545
124.0852	0.146786	35.6497
124.1430	0.146948	35.6438
124.1930	0.147096	35.6390
124.2430	0.147198	35.6339
124.2930	0.147299	35.6286
124.3349	0.147415	35.6250
124.3849	0.147540	35.6197
124.4349	0.147670	35.6144
124.4849	0.147812	35.6094
124.5428	0.147952	35.6039
124.5928	0.148090	35.5984
124.6428	0.148234	35.5938
124.6928	0.148353	35.5888
124.7347	0.148455	35.5844
124.7847	0.148578	35.5790
124.8347	0.148704	35.5743
124.8847	0.148827	35.5697
124.9426	0.148949	35.5638
124.9926	0.149079	35.5587
125.0426	0.149213	35.5539
125.0926	0.149336	35.5487
125.1349	0.149430	35.5447
125.1849	0.149432	35.5397
125.2349	0.149211	35.5347
125.2849	0.149099	35.5301
125.3424	0.149213	35.5239
125.3924	0.149365	35.5186
125.4424	0.149527	35.5138
125.4924	0.149721	35.5089
125.5344	0.149910	35.5044
125.5844	0.150072	35.4996
125.6344	0.150232	35.4950
125.6844	0.150405	35.4901
125.7423	0.150567	35.4840
125.7923	0.150711	35.4786
125.8423	0.150844	35.4740
125.8923	0.150962	35.4686
125.9342	0.151086	35.4643
125.9842	0.151225	35.4596
126.0342	0.151359	35.4551
126.0842	0.151489	35.4497
126.1261	0.151605	35.4456
126.1761	0.151714	35.4407
126.2261	0.151832	35.4353
126.2761	0.151953	35.4309
126.3341	0.152061	35.4247
126.3841	0.152154	35.4199
126.4341	0.152269	35.4149
126.4841	0.152405	35.4099
126.5260	0.152543	35.4059
126.5760	0.152679	35.4008
126.6260	0.152815	35.3955
126.6760	0.152920	35.3903
126.7339	0.152882	35.3849
126.7839	0.152861	35.3796
126.8339	0.152940	35.3750
126.8839	0.153050	35.3699
126.9259	0.153182	35.3657
126.9759	0.153338	35.3610
127.0259	0.153500	35.3555
127.0759	0.153664	35.3503
127.1341	0.153808	35.3446
127.1841	0.153962	35.3397
127.2341	0.154110	35.3347
127.2841	0.154225	35.3305
127.3257	0.154335	35.3258
127.3757	0.154497	35.3204
127.4257	0.154665	35.3156
127.4757	0.154821	35.3102
127.5335	0.154963	35.3050
127.5835	0.155089	35.2997
127.6335	0.155190	35.2947
127.6835	0.155310	35.2898
127.7255	0.155411	35.2854
127.7755	0.155504	35.2807
127.8255	0.155592	35.2757
127.8755	0.155693	35.2707
127.9334	0.155807	35.2649
127.9834	0.155936	35.2596
128.0334	0.156056	35.2551
128.0834	0.156196	35.2498
128.1253	0.156344	35.2457
128.1753	0.156467	35.2410
128.2253	0.156593	35.2356
128.2753	0.156741	35.2302
128.3332	0.156897	35.2248
128.3832	0.157079	35.2197
128.4332	0.157248	35.2146
128.4832	0.157384	35.2101
128.5251	0.157517	35.2055
128.5751	0.157645	35.2007
128.6251	0.157538	35.1958
128.6751	0.157343	35.1905
128.7331	0.157408	35.1850
128.7831	0.157544	35.1800
128.8331	0.157677	35.1745
128.8831	0.157844	35.1696
128.9250	0.158006	35.1657
128.9750	0.158172	35.1604
129.0250	0.158350	35.1556
129.0750	0.158517	35.1505
129.1329	0.158642	35.1448
129.1829	0.158786	35.1400
129.2329	0.158944	35.1348
129.2829	0.159086	35.1300
129.3249	0.159244	35.1255
129.3749	0.159425	35.1203
129.4249	0.159575	35.1158
129.4749	0.159698	35.1112
129.5168	0.159820	35.1069
129.5668	0.159972	35.1015
129.6168	0.160142	35.0961
129.6668	0.160315	35.0914
129.7247	0.160491	35.0853
129.7747	0.160655	35.0806
129.8247	0.160799	35.0756
129.8747	0.160951	35.0706
129.9166	0.161105	35.0666
129.9666	0.161253	35.0611
130.0166	0.161393	35.0563
130.0666	0.161517	35.0517
130.1245	0.161638	35.0462
130.1745	0.161770	35.0410
130.2245	0.161758	35.0357
130.2745	0.161547	35.0302
130.3164	0.161567	35.0260
130.3664	0.161701	35.0215
130.4164	0.161851	35.0170
130.4664	0.162031	35.0117
130.5244	0.162208	35.0061
130.5744	0.162382	35.0010
130.6244	0.162538	34.9957
130.6744	0.162672	34.9904
130.7163	0.162794	34.9864
130.7663	0.162934	34.9814
130.8163	0.163092	34.9765
130.8663	0.163248	34.9718
130.9242	0.163400	34.9658
130.9742	0.163570	34.9611
131.0242	0.163732	34.9557
131.0742	0.163868	34.9509
131.1164	0.163981	34.9470
131.1664	0.164103	34.9415
131.2164	0.164239	34.9363
131.2664	0.164286	34.9314
131.3240	0.164069	34.9260
131.3740	0.164034	34.9211
131.4240	0.164206	34.9159
131.4740	0.164411	34.9105
131.5160	0.164608	34.9066
131.5660	0.164809	34.9018
131.6160	0.165011	34.8963
131.6660	0.165202	34.8915
131.7239	0.165366	34.8856
131.7739	0.165544	34.8807
131.8239	0.165723	34.8758
131.8739	0.165869	34.8707
131.9157	0.165986	34.8668
131.9657	0.166100	34.8615
132.0157	0.166231	34.8566
132.0657	0.166386	34.8518
132.1240	0.166540	34.8456
132.1740	0.166700	34.8411
132.2240	0.166856	34.8357
132.2740	0.166941	34.8310
132.3159	0.166904	34.8269
132.3659	0.166955	34.8216
132.4159	0.167099	34.8168
132.4659	0.167229	34.8117
132.5236	0.167332	34.8060
132.5736	0.167458	34.8010
132.6236	0.167616	34.7959
132.6736	0.167790	34.7911
132.7154	0.167942	34.7865
132.7654	0.168084	34.7817
132.8154	0.168232	34.7768
132.8654	0.168372	34.7714
132.9074	0.168496	34.7670
132.9574	0.168638	34.7621
133.0074	0.168788	34.7574
133.0574	0.168903	34.7525
133.1153	0.168998	34.7465
133.1653	0.168960	34.7418
133.2153	0.168636	34.7367
133.2653	0.168532	34.7318
133.3074	0.168617	34.7277
133.3574	0.168741	34.7223
133.4074	0.168891	34.7170
133.4574	0.169067	34.7122
133.5151	0.169246	34.7066
133.5651	0.169404	34.7017
133.6151	0.169562	34.6970
133.6651	0.169714	34.6916
133.7070	0.169856	34.6876
133.7570	0.170018	34.6828
133.8070	0.170188	34.6773
133.8570	0.170381	34.6720
133.9149	0.170551	34.6666
133.9649	0.170685	34.6613
134.0149	0.170804	34.6564
134.0649	0.170938	34.6518
134.1068	0.171078	34.6472
134.1568	0.171218	34.6426
134.2068	0.171346	34.6375
134.2568	0.171481	34.6323
134.3148	0.171625	34.6270
134.3648	0.171753	34.6215
134.4148	0.171846	34.6168
134.4648	0.171871	34.6118
134.5067	0.171919	34.6077
134.5567	0.172045	34.6030
134.6067	0.172185	34.5978
134.6567	0.172323	34.5922
134.7146	0.172465	34.5864
134.7646	0.172602	34.5818
134.8146	0.172761	34.5772
134.8646	0.172917	34.5718
134.9065	0.173061	34.5673
134.9565	0.173200	34.5621
135.0065	0.173314	34.5567
135.0565	0.173436	34.5518
135.1144	0.173567	34.5470
135.1644	0.173677	34.5416
135.2144	0.173756	34.5364
135.2644	0.173827	34.5316
135.3102	0.173654	34.5270
135.3602	0.173381	34.5219
135.4102	0.173411	34.5173
135.4602	0.173551	34.5125
135.5143	0.173752	34.5073
135.5643	0.173944	34.5021
135.6143	0.174094	34.4965
135.6643	0.174212	34.4920
135.7062	0.174313	34.4874
135.7562	0.174423	34.4823
135.8062	0.174567	34.4774
135.8562	0.174708	34.4720
135.8981	0.174832	34.4681
135.9481	0.174944	34.4630
135.9981	0.175053	34.4580
136.0481	0.175185	34.4534
136.1061	0.175317	34.4481
136.1561	0.175446	34.4427
136.2061	0.175600	34.4378
136.2561	0.175760	34.4327
136.2980	0.175878	34.4285
136.3480	0.175870	34.4239
136.3980	0.175602	34.4188
136.4480	0.175576	34.4134
136.5061	0.175744	34.4074
136.5561	0.175941	34.4025
136.6061	0.176133	34.3973
136.6561	0.176316	34.3925
136.6978	0.176504	34.3882
136.7478	0.176685	34.3833
136.7978	0.176849	34.3785
136.8478	0.177013	34.3738
136.9057	0.177175	34.3677
136.9557	0.177329	34.3629
137.0057	0.177496	34.3579
137.0557	0.177656	34.3529
137.0976	0.177777	34.3489
137.1476	0.177885	34.3434
137.1976	0.178027	34.3382
137.2476	0.178209	34.3333
137.3055	0.178286	34.3277
137.3555	0.178227	34.3226
137.4055	0.178262	34.3179
137.4555	0.178390	34.3126
137.4974	0.178542	34.3085
137.5474	0.178685	34.3039
137.5974	0.178835	34.2983
137.6474	0.179010	34.2930
137.7054	0.179188	34.2873
137.7554	0.179346	34.2827
137.8054	0.179494	34.2778
137.8554	0.179640	34.2726
137.8973	0.179792	34.2687
137.9473	0.179967	34.2637
137.9973	0.180135	34.2584
138.0473	0.180277	34.2531
138.1052	0.180404	34.2478
138.1552	0.180522	34.2432
138.2052	0.180631	34.2378
138.2552	0.180743	34.2325
138.2971	0.180848	34.2283
138.3471	0.180966	34.2236
138.3971	0.181049	34.2186
138.4471	0.181049	34.2137
138.5050	0.181152	34.2079
138.5550	0.181335	34.2025
138.6050	0.181503	34.1973
138.6550	0.181669	34.1926
138.6969	0.181844	34.1883
138.7469	0.182008	34.1832
138.7969	0.182184	34.1785
138.8469	0.182381	34.1737
138.9049	0.182555	34.1678
138.9549	0.182715	34.1630
139.0049	0.182885	34.1580
139.0549	0.183072	34.1530
139.0971	0.183269	34.1490
139.1471	0.183433	34.1436
139.1971	0.183534	34.1382
139.2471	0.183279	34.1334
139.2891	0.182819	34.1298
139.3391	0.182800	34.1243
139.3891	0.182944	34.1194
