Time(s)	Force(lb)	Position(mm)
93.0029	0.100114	38.7568
93.0448	0.100211	38.7529
93.0948	0.100289	38.7478
93.1448	0.100390	38.7426
93.1948	0.100516	38.7380
93.2527	0.100645	38.7320
93.3027	0.100809	38.7273
93.3527	0.100959	38.7222
93.4027	0.101087	38.7173
93.4451	0.101205	38.7134
93.4951	0.101294	38.7079
93.5451	0.101397	38.7032
93.5951	0.101519	38.6982
93.6526	0.101618	38.6919
93.7026	0.101673	38.6868
93.7526	0.101720	38.6821
93.8026	0.101823	38.6774
93.8444	0.101965	38.6733
93.8944	0.102097	38.6682
93.9444	0.102212	38.6627
93.9944	0.102344	38.6581
94.0523	0.102478	38.6522
94.1023	0.102589	38.6472
94.1523	0.102682	38.6423
94.2023	0.102780	38.6371
94.2443	0.102881	38.6330
94.2943	0.102962	38.6279
94.3443	0.103037	38.6228
94.3943	0.103088	38.6178
94.4522	0.103155	38.6116
94.5022	0.103286	38.6071
94.5522	0.103449	38.6024
94.6022	0.103603	38.5973
94.6446	0.103763	38.5930
94.6946	0.103907	38.5883
94.7446	0.104002	38.5831
94.7946	0.104053	38.5783
94.8521	0.104132	38.5724
94.9021	0.104217	38.5671
94.9521	0.104312	38.5619
95.0021	0.104411	38.5571
95.0442	0.104509	38.5527
95.0942	0.104616	38.5477
95.1442	0.104744	38.5429
95.1942	0.104886	38.5381
95.2519	0.105036	38.5320
95.3019	0.105184	38.5273
95.3519	0.105338	38.5223
95.4019	0.105498	38.5173
95.4440	0.105640	38.5133
95.4940	0.105780	38.5079
95.5440	0.105932	38.5032
95.5940	0.106092	38.4980
95.6357	0.106224	38.4936
95.6857	0.106335	38.4892
95.7357	0.106463	38.4838
95.7857	0.106570	38.4790
95.8436	0.106659	38.4732
95.8936	0.106773	38.4680
95.9436	0.106882	38.4633
95.9936	0.106966	38.4581
96.0356	0.107055	38.4541
96.0856	0.107180	38.4492
96.1356	0.107308	38.4440
96.1856	0.107428	38.4386
96.2434	0.107570	38.4330
96.2934	0.107697	38.4278
96.3434	0.107811	38.4229
96.3934	0.107922	38.4180
96.4353	0.108048	38.4136
96.4853	0.108178	38.4088
96.5353	0.108273	38.4040
96.5853	0.108370	38.3991
96.6433	0.108500	38.3933
96.6933	0.108638	38.3886
96.7433	0.108790	38.3833
96.7933	0.108920	38.3785
96.8360	0.109039	38.3740
96.8860	0.109138	38.3686
96.9360	0.109238	38.3634
96.9860	0.109378	38.3586
97.0431	0.109536	38.3534
97.0931	0.109676	38.3484
97.1431	0.109791	38.3430
97.1931	0.109899	38.3377
97.2350	0.110010	38.3339
97.2850	0.110120	38.3288
97.3350	0.110229	38.3238
97.3850	0.110361	38.3192
97.4430	0.110507	38.3130
97.4930	0.110653	38.3085
97.5430	0.110805	38.3033
97.5930	0.110928	38.2983
97.6349	0.111024	38.2943
97.6849	0.111137	38.2891
97.7349	0.111267	38.2837
97.7849	0.111399	38.2789
97.8428	0.111528	38.2733
97.8928	0.111670	38.2680
97.9428	0.111838	38.2632
97.9928	0.112011	38.2581
98.0350	0.112163	38.2540
98.0850	0.112252	38.2491
98.1350	0.112297	38.2440
98.1850	0.112372	38.2391
98.2427	0.112453	38.2329
98.2927	0.112363	38.2282
98.3427	0.112388	38.2232
98.3927	0.112574	38.2181
98.4346	0.112726	38.2143
98.4846	0.112864	38.2090
98.5346	0.112996	38.2039
98.5846	0.113134	38.1990
98.6425	0.113265	38.1931
98.6925	0.113387	38.1884
98.7425	0.113509	38.1833
98.7925	0.113614	38.1784
98.8345	0.113699	38.1742
98.8845	0.113784	38.1688
98.9345	0.113878	38.1644
98.9845	0.113983	38.1592
99.0263	0.114109	38.1547
99.0763	0.114236	38.1497
99.1263	0.114368	38.1450
99.1763	0.114504	38.1397
99.2343	0.114620	38.1341
99.2843	0.114731	38.1291
99.3343	0.114824	38.1237
99.3843	0.114922	38.1185
99.4267	0.115043	38.1145
99.4767	0.115175	38.1093
99.5267	0.115305	38.1042
99.5767	0.115432	38.0998
99.6341	0.115546	38.0944
99.6841	0.115674	38.0892
99.7341	0.115751	38.0844
99.7841	0.115834	38.0794
99.8260	0.115961	38.0750
99.8760	0.116083	38.0703
99.9260	0.116174	38.0650
99.9760	0.116282	38.0596
100.0339	0.116430	38.0539
100.0839	0.116559	38.0491
100.1339	0.116669	38.0440
100.1839	0.116784	38.0392
100.2259	0.116908	38.0350
100.2759	0.117022	38.0296
100.3259	0.117139	38.0243
100.3759	0.117265	38.0195
100.4337	0.117364	38.0143
100.4837	0.117467	38.0091
100.5337	0.117617	38.0040
100.5837	0.117804	37.9991
100.6256	0.117970	37.9948
100.6756	0.118098	37.9900
100.7256	0.118185	37.9850
100.7756	0.118268	37.9800
100.8336	0.118347	37.9744
100.8836	0.118438	37.9690
100.9336	0.118560	37.9637
100.9836	0.118686	37.9588
101.0255	0.118787	37.9546
101.0755	0.118872	37.9493
101.1255	0.118959	37.9448
101.1755	0.119057	37.9394
101.2334	0.119172	37.9337
101.2834	0.119294	37.9291
101.3334	0.119413	37.9242
101.3834	0.119519	37.9190
101.4253	0.119616	37.9150
101.4753	0.119683	37.9100
101.5253	0.119742	37.9049
101.5753	0.119815	37.9001
101.6332	0.119922	37.8938
101.6832	0.120042	37.8894
101.7332	0.120153	37.8842
101.7832	0.120247	37.8791
101.8252	0.120336	37.8752
101.8752	0.120443	37.8698
101.9252	0.120553	37.8651
101.9752	0.120640	37.8600
102.0331	0.120692	37.8543
102.0831	0.120776	37.8495
102.1331	0.120873	37.8444
102.1831	0.120911	37.8389
102.2252	0.120776	37.8346
102.2752	0.120536	37.8297
102.3252	0.120547	37.8245
102.3752	0.120670	37.8198
102.4169	0.120808	37.8155
102.4669	0.120984	37.8105
102.5169	0.121171	37.8056
102.5669	0.121343	37.8000
102.6251	0.121503	37.7948
102.6751	0.121655	37.7901
102.7251	0.121783	37.7852
102.7751	0.121901	37.7800
102.8167	0.122008	37.7755
102.8667	0.122103	37.7710
102.9167	0.122190	37.7659
102.9667	0.122251	37.7608
103.0246	0.122292	37.7551
103.0746	0.122330	37.7500
103.1246	0.122373	37.7452
103.1746	0.122444	37.7401
103.2166	0.122509	37.7360
103.2666	0.122543	37.7312
103.3166	0.122588	37.7258
103.3666	0.122644	37.7206
103.4245	0.122711	37.7148
103.4745	0.122776	37.7099
103.5245	0.122825	37.7048
103.5745	0.122861	37.7000
103.6164	0.122872	37.6961
103.6664	0.122886	37.6910
103.7164	0.122910	37.6859
103.7664	0.122953	37.6810
103.8243	0.122975	37.6750
103.8743	0.122973	37.6704
103.9243	0.122947	37.6650
103.9743	0.122904	37.6597
104.0162	0.122886	37.6554
104.0662	0.122890	37.6506
104.1162	0.122912	37.6462
104.1662	0.122922	37.6410
104.2241	0.122880	37.6347
104.2741	0.122851	37.6296
104.3241	0.122823	37.6250
104.3741	0.122797	37.6204
104.4161	0.122760	37.6160
104.4661	0.122734	37.6108
104.5161	0.122679	37.6060
104.5661	0.122618	37.6007
104.6240	0.122572	37.5953
104.6740	0.122561	37.5899
104.7240	0.122555	37.5851
104.7740	0.122539	37.5805
104.8196	0.122507	37.5761
104.8696	0.122499	37.5703
104.9196	0.122529	37.5654
104.9696	0.122578	37.5607
105.0238	0.122626	37.5554
105.0738	0.122677	37.5503
105.1238	0.122738	37.5454
105.1738	0.122819	37.5402
105.2157	0.122880	37.5361
105.2657	0.122930	37.5313
105.3157	0.122975	37.5258
105.3657	0.123046	37.5206
105.4242	0.123097	37.5149
105.4742	0.123161	37.5098
105.5242	0.123240	37.5047
105.5742	0.123330	37.4998
105.6156	0.123419	37.4953
105.6656	0.123528	37.4906
105.7156	0.123630	37.4860
105.7656	0.123709	37.4812
105.8074	0.123784	37.4768
105.8574	0.123869	37.4720
105.9074	0.123964	37.4669
105.9574	0.124076	37.4618
106.0154	0.124179	37.4561
106.0654	0.124254	37.4507
106.1154	0.124323	37.4461
106.1654	0.124406	37.4408
106.2073	0.124501	37.4366
106.2573	0.124564	37.4320
106.3073	0.124641	37.4265
106.3573	0.124740	37.4217
106.4153	0.124836	37.4158
106.4653	0.124980	37.4109
106.5153	0.125142	37.4061
106.5653	0.125290	37.4009
106.6072	0.125409	37.3968
106.6572	0.125533	37.3915
106.7072	0.125667	37.3865
106.7572	0.125807	37.3819
106.8151	0.125924	37.3764
106.8651	0.126030	37.3711
106.9151	0.126123	37.3662
106.9651	0.126212	37.3612
107.0070	0.126311	37.3569
107.0570	0.126411	37.3523
107.1070	0.126482	37.3467
107.1570	0.126549	37.3420
107.2149	0.126626	37.3363
107.2649	0.126721	37.3310
107.3149	0.126840	37.3258
107.3649	0.126990	37.3209
107.4068	0.127142	37.3170
107.4568	0.127274	37.3120
107.5068	0.127380	37.3069
107.5568	0.127493	37.3023
107.6148	0.127613	37.2962
107.6648	0.127749	37.2908
107.7148	0.127878	37.2858
107.7648	0.128000	37.2809
107.8067	0.128146	37.2765
107.8567	0.128294	37.2718
107.9067	0.128419	37.2667
107.9567	0.128557	37.2616
108.0146	0.128689	37.2559
108.0646	0.128799	37.2505
108.1146	0.128878	37.2460
108.1646	0.128967	37.2414
108.2065	0.129070	37.2372
108.2565	0.129157	37.2320
108.3065	0.129246	37.2272
108.3565	0.129356	37.2220
108.4144	0.129467	37.2158
108.4644	0.129575	37.2108
108.5144	0.129670	37.2061
108.5644	0.129715	37.2014
108.6063	0.129510	37.1969
108.6563	0.129291	37.1916
108.7063	0.129374	37.1866
108.7563	0.129540	37.1818
108.8143	0.129711	37.1761
108.8643	0.129861	37.1709
108.9143	0.129992	37.1661
108.9643	0.130138	37.1609
109.0062	0.130270	37.1566
109.0562	0.130404	37.1519
109.1062	0.130544	37.1464
109.1562	0.130659	37.1418
109.1981	0.130738	37.1379
109.2481	0.130811	37.1331
109.2981	0.130899	37.1278
109.3481	0.131022	37.1223
109.4060	0.131152	37.1168
109.4560	0.131267	37.1122
109.5060	0.131351	37.1073
109.5560	0.131436	37.1017
109.5980	0.131531	37.0974
109.6480	0.131644	37.0926
109.6980	0.131788	37.0876
109.7480	0.131942	37.0825
109.8059	0.132068	37.0769
109.8559	0.132159	37.0723
109.9059	0.132218	37.0672
109.9559	0.132295	37.0618
109.9978	0.132390	37.0574
110.0478	0.132498	37.0529
110.0978	0.132605	37.0475
110.1478	0.132694	37.0425
110.2057	0.132790	37.0371
110.2557	0.132889	37.0322
110.3057	0.133005	37.0268
110.3557	0.133140	37.0224
110.3977	0.133262	37.0180
110.4477	0.133388	37.0125
110.4977	0.133483	37.0073
110.5477	0.133582	37.0028
110.6056	0.133704	36.9976
110.6556	0.133842	36.9924
110.7056	0.133982	36.9871
110.7556	0.134087	36.9819
110.7975	0.134186	36.9781
110.8475	0.134294	36.9728
110.8975	0.134399	36.9679
110.9475	0.134517	36.9629
111.0059	0.134630	36.9569
111.0559	0.134746	36.9520
111.1059	0.134863	36.9468
111.1559	0.134977	36.9421
111.1973	0.135050	36.9379
111.2473	0.135092	36.9325
111.2973	0.135131	36.9272
111.3473	0.135202	36.9224
111.4053	0.135287	36.9172
111.4553	0.135370	36.9121
111.5053	0.135427	36.9069
111.5553	0.135457	36.9021
111.5971	0.135526	36.8977
111.6471	0.135642	36.8928
111.6971	0.135753	36.8877
111.7471	0.135848	36.8827
111.8053	0.135938	36.8770
111.8553	0.136007	36.8714
111.9053	0.136069	36.8670
111.9553	0.136157	36.8618
111.9970	0.136238	36.8575
112.0470	0.136311	36.8530
112.0970	0.136402	36.8475
112.1470	0.136495	36.8428
112.1889	0.136578	36.8387
112.2389	0.136647	36.8334
112.2889	0.136706	36.8287
112.3389	0.136791	36.8236
112.3968	0.136876	36.8179
112.4468	0.136969	36.8128
112.4968	0.137073	36.8077
112.5468	0.137170	36.8030
112.5887	0.137269	36.7984
112.6387	0.137373	36.7936
112.6887	0.137484	36.7888
112.7387	0.137600	36.7835
112.7967	0.137705	36.7774
112.8467	0.137815	36.7727
112.8967	0.137926	36.7680
112.9467	0.138026	36.7630
112.9886	0.138133	36.7587
113.0386	0.138240	36.7539
113.0886	0.138328	36.7488
113.1386	0.138429	36.7435
113.1965	0.138548	36.7376
113.2465	0.138664	36.7328
113.2965	0.138776	36.7276
113.3465	0.138885	36.7229
113.3884	0.138974	36.7186
113.4384	0.139063	36.7135
113.4884	0.139120	36.7087
113.5384	0.139203	36.7031
113.5963	0.139359	36.6979
113.6463	0.139523	36.6932
113.6963	0.139627	36.6883
113.7463	0.139736	36.6830
113.7882	0.139848	36.6783
113.8382	0.139931	36.6737
113.8882	0.140016	36.6686
113.9382	0.140105	36.6633
113.9961	0.140217	36.6577
114.0461	0.140371	36.6525
114.0961	0.140521	36.6477
114.1461	0.140634	36.6425
114.1881	0.140738	36.6384
114.2381	0.140853	36.6337
114.2881	0.140987	36.6289
114.3381	0.141121	36.6237
114.3963	0.141238	36.6180
114.4463	0.141358	36.6130
114.4963	0.141467	36.6080
114.5463	0.141561	36.6032
114.5879	0.141636	36.5986
114.6379	0.141686	36.5938
114.6879	0.141751	36.5889
114.7379	0.141861	36.5836
114.7959	0.141986	36.5776
114.8459	0.142124	36.5728
114.8959	0.142278	36.5674
114.9459	0.142424	36.5625
114.9878	0.142523	36.5586
115.0378	0.142611	36.5539
115.0878	0.142718	36.5488
115.1378	0.142848	36.5439
115.1956	0.142994	36.5381
115.2456	0.143125	36.5332
115.2956	0.143227	36.5286
115.3456	0.143342	36.5232
115.3876	0.143456	36.5187
115.4376	0.143561	36.5137
115.4876	0.143683	36.5089
115.5376	0.143815	36.5039
115.5795	0.143942	36.4999
115.6295	0.144082	36.4949
115.6795	0.144238	36.4896
115.7295	0.144356	36.4844
115.7874	0.144465	36.4788
115.8374	0.144579	36.4736
115.8874	0.144707	36.4687
115.9374	0.144818	36.4638
115.9793	0.144911	36.4597
116.0293	0.145000	36.4543
116.0793	0.145090	36.4494
116.1293	0.145183	36.4445
116.1872	0.145319	36.4386
116.2372	0.145477	36.4337
116.2872	0.145609	36.4282
116.3372	0.145704	36.4236
116.3792	0.145803	36.4196
116.4292	0.145903	36.4147
116.4792	0.145998	36.4095
116.5292	0.146103	36.4049
116.5872	0.146207	36.3989
116.6372	0.146334	36.3939
116.6872	0.146474	36.3888
116.7372	0.146584	36.3836
116.7790	0.146697	36.3799
116.8290	0.146819	36.3746
116.8790	0.146934	36.3697
116.9290	0.147074	36.3649
116.9869	0.147200	36.3587
117.0369	0.147328	36.3541
117.0869	0.147471	36.3488
117.1369	0.147607	36.3440
117.1789	0.147741	36.3399
117.2289	0.147883	36.3347
117.2789	0.148015	36.3301
117.3289	0.148130	36.3248
117.3868	0.148276	36.3187
117.4368	0.148432	36.3137
117.4868	0.148576	36.3088
117.5368	0.148706	36.3037
117.5787	0.148825	36.2997
117.6287	0.148947	36.2945
117.6787	0.149083	36.2892
117.7287	0.149219	36.2847
117.7870	0.149357	36.2793
117.8370	0.149468	36.2739
117.8870	0.149561	36.2691
117.9370	0.149671	36.2641
117.9785	0.149815	36.2598
118.0285	0.149952	36.2544
118.0785	0.150107	36.2494
118.1285	0.150263	36.2448
118.1864	0.150386	36.2391
118.2364	0.150482	36.2338
118.2864	0.150573	36.2294
118.3364	0.150658	36.2240
118.3784	0.150761	36.2199
118.4284	0.150865	36.2150
118.4784	0.150948	36.2098
118.5284	0.151013	36.2050
118.5863	0.151065	36.1990
118.6363	0.151183	36.1942
118.6863	0.151319	36.1892
118.7363	0.151450	36.1839
118.7782	0.151588	36.1796
118.8282	0.151742	36.1748
118.8782	0.151882	36.1698
118.9282	0.152006	36.1647
118.9702	0.152136	36.1607
119.0202	0.152257	36.1554
119.0702	0.152383	36.1506
119.1202	0.152515	36.1459
119.1781	0.152638	36.1397
119.2281	0.152784	36.1346
119.2781	0.152932	36.1297
119.3281	0.153070	36.1245
119.3701	0.153190	36.1203
119.4201	0.153307	36.1159
119.4701	0.153429	36.1104
119.5201	0.153559	36.1058
119.5779	0.153682	36.1000
119.6279	0.153814	36.0946
119.6779	0.153936	36.0893
119.7279	0.154047	36.0849
119.7698	0.154165	36.0804
119.8198	0.154262	36.0755
119.8698	0.154373	36.0708
119.9198	0.154515	36.0653
119.9777	0.154663	36.0599
120.0277	0.154803	36.0546
120.0777	0.154947	36.0497
120.1277	0.155105	36.0448
120.1697	0.155253	36.0404
120.2197	0.155405	36.0357
120.2697	0.155547	36.0306
120.3197	0.155669	36.0256
120.3776	0.155772	36.0197
120.4276	0.155886	36.0145
120.4776	0.156007	36.0100
120.5276	0.156133	36.0046
120.5695	0.156259	36.0005
120.6195	0.156388	35.9957
120.6695	0.156506	35.9903
120.7195	0.156597	35.9855
120.7774	0.156674	35.9795
120.8274	0.156751	35.9747
120.8774	0.156857	35.9697
120.9274	0.156962	35.9646
120.9698	0.157035	35.9605
121.0198	0.157128	35.9552
121.0698	0.157256	35.9504
121.1198	0.157390	35.9458
121.1773	0.157509	35.9402
121.2273	0.157627	35.9350
121.2773	0.157738	35.9297
121.3273	0.157848	35.9249
121.3697	0.157986	35.9207
121.4197	0.158095	35.9153
121.4697	0.158186	35.9106
121.5197	0.158279	35.9055
121.5771	0.158401	35.8999
121.6271	0.158521	35.8949
121.6771	0.158456	35.8898
121.7271	0.158172	35.8851
121.7694	0.158164	35.8804
121.8194	0.158302	35.8755
121.8694	0.158462	35.8707
121.9194	0.158628	35.8654
121.9771	0.158817	35.8602
122.0271	0.159011	35.8549
122.0771	0.159188	35.8500
122.1271	0.159342	35.8451
122.1689	0.159488	35.8408
122.2189	0.159668	35.8361
122.2689	0.159859	35.8310
122.3189	0.160035	35.8257
122.3608	0.160205	35.8212
122.4108	0.160355	35.8164
122.4608	0.160509	35.8112
122.5108	0.160659	35.8063
122.5687	0.160803	35.8005
122.6187	0.160931	35.7954
122.6687	0.161105	35.7907
122.7187	0.161281	35.7853
122.7606	0.161431	35.7814
122.8106	0.161573	35.7766
122.8606	0.161701	35.7712
122.9106	0.161829	35.7666
122.9689	0.161954	35.7604
123.0189	0.162070	35.7557
123.0689	0.162190	35.7506
123.1189	0.162307	35.7453
123.1605	0.162439	35.7414
123.2105	0.162309	35.7363
123.2605	0.161954	35.7314
123.3105	0.161987	35.7265
123.3684	0.162171	35.7206
123.4184	0.162348	35.7159
123.4684	0.162508	35.7111
123.5184	0.162664	35.7059
123.5603	0.162810	35.7017
123.6103	0.162958	35.6969
123.6603	0.163132	35.6916
123.7103	0.163300	35.6868
123.7682	0.163471	35.6807
123.8182	0.163633	35.6757
123.8682	0.163781	35.6708
123.9182	0.163913	35.6655
123.9601	0.164056	35.6617
124.0101	0.164206	35.6564
124.0601	0.164377	35.6515
124.1101	0.164519	35.6467
124.1680	0.164622	35.6405
124.2180	0.164734	35.6358
124.2680	0.164877	35.6307
124.3180	0.165009	35.6258
124.3599	0.165131	35.6217
124.4099	0.165242	35.6164
124.4599	0.165376	35.6116
124.5099	0.165540	35.6063
124.5679	0.165704	35.6007
124.6179	0.165848	35.5959
124.6679	0.165992	35.5906
124.7179	0.166148	35.5862
124.7598	0.166317	35.5818
124.8098	0.166469	35.5767
124.8598	0.166615	35.5719
124.9098	0.166744	35.5666
124.9677	0.166882	35.5612
125.0177	0.167012	35.5560
125.0677	0.167134	35.5511
125.1177	0.167247	35.5461
125.1596	0.167369	35.5415
125.2096	0.167500	35.5362
125.2596	0.167646	35.5314
125.3096	0.167782	35.5264
125.3675	0.167918	35.5205
125.4175	0.168048	35.5156
125.4675	0.168194	35.5102
125.5175	0.168346	35.5057
125.5595	0.168514	35.5019
125.6095	0.168686	35.4972
125.6595	0.168840	35.4920
125.7095	0.168960	35.4866
125.7514	0.169073	35.4825
125.8014	0.169215	35.4778
125.8514	0.169345	35.4724
125.9014	0.169454	35.4677
125.9595	0.169566	35.4616
126.0095	0.169669	35.4567
126.0595	0.169787	35.4517
126.1095	0.169908	35.4466
126.1512	0.170024	35.4426
126.2012	0.170144	35.4373
126.2512	0.170286	35.4324
126.3012	0.170417	35.4276
126.3594	0.170551	35.4215
126.4094	0.170673	35.4170
126.4594	0.170770	35.4114
126.5094	0.170837	35.4065
126.5513	0.170922	35.4024
126.6013	0.171017	35.3973
126.6513	0.171141	35.3926
126.7013	0.171275	35.3874
126.7590	0.171396	35.3816
126.8090	0.171522	35.3766
126.8590	0.171658	35.3714
126.9090	0.171761	35.3670
126.9514	0.171842	35.3624
127.0014	0.171684	35.3575
127.0514	0.171254	35.3527
127.1014	0.171198	35.3473
127.1588	0.171315	35.3420
127.2088	0.171447	35.3365
127.2588	0.171587	35.3316
127.3088	0.171743	35.3267
127.3507	0.171879	35.3224
127.4007	0.172017	35.3176
127.4507	0.172154	35.3124
127.5007	0.172286	35.3075
127.5586	0.172414	35.3020
127.6086	0.172562	35.2972
127.6586	0.172724	35.2920
127.7086	0.172892	35.2865
127.7506	0.173032	35.2824
127.8006	0.173158	35.2775
127.8506	0.173324	35.2720
127.9006	0.173506	35.2673
127.9585	0.173665	35.2620
128.0085	0.173800	35.2567
128.0585	0.173963	35.2519
128.1085	0.174119	35.2471
128.1504	0.174271	35.2426
128.2004	0.174400	35.2372
128.2504	0.174530	35.2324
128.3004	0.174676	35.2275
128.3583	0.174783	35.2215
128.4083	0.174848	35.2169
128.4583	0.174867	35.2114
128.5083	0.174846	35.2068
128.5502	0.174913	35.2026
128.6002	0.175051	35.1973
128.6502	0.175203	35.1926
128.7002	0.175321	35.1875
128.7422	0.175422	35.1834
128.7922	0.175558	35.1787
128.8422	0.175742	35.1737
128.8922	0.175929	35.1683
128.9501	0.176087	35.1626
129.0001	0.176217	35.1576
129.0501	0.176316	35.1526
129.1001	0.176417	35.1479
129.1421	0.176537	35.1435
129.1921	0.176614	35.1386
129.2421	0.176581	35.1336
129.2921	0.176510	35.1283
129.3500	0.176616	35.1222
129.4000	0.176790	35.1174
129.4500	0.176985	35.1128
129.5000	0.177153	35.1078
129.5418	0.177317	35.1034
129.5918	0.177453	35.0987
129.6418	0.177563	35.0936
129.6918	0.177684	35.0887
129.7498	0.177850	35.0830
129.7998	0.178015	35.0778
129.8498	0.178177	35.0724
129.8998	0.178339	35.0677
129.9417	0.178479	35.0634
129.9917	0.178610	35.0584
130.0417	0.178742	35.0537
130.0917	0.178860	35.0484
130.1496	0.178985	35.0429
130.1996	0.179117	35.0376
130.2496	0.179269	35.0326
130.2996	0.179425	35.0278
130.3415	0.179575	35.0233
130.3915	0.179697	35.0186
130.4415	0.179733	35.0136
130.4915	0.179620	35.0084
130.5494	0.179632	35.0030
130.5994	0.179784	34.9975
130.6494	0.179940	34.9929
130.6994	0.180056	34.9878
130.7415	0.180183	34.9836
130.7915	0.180325	34.9788
130.8415	0.180461	34.9736
130.8915	0.180583	34.9687
130.9493	0.180682	34.9626
130.9993	0.180769	34.9576
131.0493	0.180881	34.9529
131.0993	0.181031	34.9475
131.1412	0.181199	34.9437
131.1912	0.181359	34.9386
131.2412	0.181491	34.9335
131.2912	0.181623	34.9288
131.3491	0.181789	34.9227
131.3991	0.181969	34.9178
131.4491	0.182140	34.9126
131.4991	0.182263	34.9076
131.5410	0.182365	34.9036
131.5910	0.182468	34.8980
131.6410	0.182571	34.8935
131.6910	0.182677	34.8887
131.7489	0.182782	34.8830
131.7989	0.182904	34.8778
131.8489	0.183019	34.8725
131.8989	0.183147	34.8681
131.9409	0.183301	34.8637
131.9909	0.183421	34.8585
132.0409	0.183498	34.8536
132.0909	0.183609	34.8484
132.1328	0.183749	34.8445
132.1828	0.183879	34.8396
132.2328	0.183992	34.8344
132.2828	0.184098	34.8289
132.3408	0.184223	34.8233
132.3908	0.184373	34.8189
132.4408	0.184509	34.8137
132.4908	0.184635	34.8086
132.5332	0.184742	34.8049
132.5832	0.184844	34.7995
132.6332	0.184979	34.7945
132.6832	0.185121	34.7895
132.7405	0.185229	34.7837
132.7905	0.185302	34.7789
132.8405	0.185373	34.7737
132.8905	0.185456	34.7688
132.9324	0.185553	34.7644
132.9824	0.185671	34.7591
133.0324	0.185815	34.7546
133.0824	0.185946	34.7490
133.1403	0.186074	34.7435
133.1903	0.186200	34.7388
133.2403	0.186360	34.7338
133.2903	0.186520	34.7287
133.3322	0.186648	34.7247
133.3822	0.186779	34.7193
133.4322	0.186917	34.7144
133.4822	0.186992	34.7096
133.5403	0.186895	34.7035
133.5903	0.186877	34.6989
133.6403	0.186998	34.6934
133.6903	0.187167	34.6887
133.7323	0.187323	34.6845
133.7823	0.187452	34.6794
133.8323	0.187598	34.6746
133.8823	0.187773	34.6694
133.9400	0.187951	34.6640
133.9900	0.188113	34.6589
134.0400	0.188239	34.6535
134.0900	0.188352	34.6484
134.1319	0.188492	34.6444
134.1819	0.188652	34.6394
134.2319	0.188808	34.6343
134.2819	0.188973	34.6295
134.3399	0.189137	34.6232
134.3899	0.189301	34.6187
134.4399	0.189455	34.6135
134.4899	0.189597	34.6085
134.5318	0.189741	34.6046
134.5818	0.189889	34.5993
134.6318	0.189990	34.5946
134.6818	0.189844	34.5896
134.7397	0.189637	34.5836
134.7897	0.189721	34.5788
134.8397	0.189885	34.5736
134.8897	0.190079	34.5689
134.9316	0.190278	34.5647
134.9816	0.190420	34.5595
135.0316	0.190542	34.5540
135.0816	0.190704	34.5492
135.1395	0.190866	34.5440
135.1895	0.191042	34.5387
135.2395	0.191208	34.5337
135.2895	0.191369	34.5290
135.3314	0.191527	34.5244
135.3814	0.191681	34.5195
135.4314	0.191827	34.5145
135.4814	0.191971	34.5094
135.5234	0.192098	34.5055
135.5734	0.192218	34.5002
135.6234	0.192344	34.4954
135.6734	0.192481	34.4903
135.7313	0.192615	34.4843
135.7813	0.192729	34.4797
135.8313	0.192796	34.4742
135.8813	0.192794	34.4696
135.9232	0.192834	34.4654
135.9732	0.192944	34.4602
136.0232	0.193079	34.4557
136.0732	0.193227	34.4504
136.1311	0.193381	34.4448
136.1811	0.193535	34.4398
136.2311	0.193669	34.4347
136.2811	0.193819	34.4300
136.3230	0.193973	34.4256
136.3730	0.194137	34.4202
136.4230	0.194306	34.4151
136.4730	0.194444	34.4104
136.5309	0.194596	34.4044
136.5809	0.194762	34.3997
136.6309	0.194914	34.3946
136.6809	0.195054	34.3897
136.7231	0.195157	34.3856
136.7731	0.195151	34.3800
136.8231	0.195074	34.3755
136.8731	0.195110	34.3703
136.9308	0.195240	34.3646
136.9808	0.195384	34.3598
137.0308	0.195508	34.3544
137.0808	0.195615	34.3496
137.1227	0.195747	34.3453
137.1727	0.195899	34.3403
137.2227	0.196047	34.3356
137.2727	0.196193	34.3303
137.3306	0.196357	34.3248
137.3806	0.196519	34.3195
137.4306	0.196671	34.3146
137.4806	0.196813	34.3097
137.5225	0.196949	34.3051
137.5725	0.197073	34.3006
137.6225	0.197170	34.2956
137.6725	0.197265	34.2903
137.7304	0.197348	34.2843
137.7804	0.197231	34.2799
137.8304	0.196941	34.2746
137.8804	0.196945	34.2698
137.9263	0.197095	34.2652
137.9763	0.197253	34.2598
138.0263	0.197399	34.2543
138.0763	0.197547	34.2497
138.1303	0.197711	34.2447
138.1803	0.197891	34.2397
138.2303	0.198072	34.2346
138.2803	0.198242	34.2298
138.3221	0.198384	34.2253
138.3721	0.198538	34.2204
138.4221	0.198712	34.2157
138.4721	0.198881	34.2109
138.5301	0.199014	34.2048
138.5801	0.199031	34.2001
138.6301	0.198901	34.1949
138.6801	0.198927	34.1896
138.7220	0.199031	34.1852
138.7720	0.199146	34.1805
138.8220	0.199268	34.1752
138.8720	0.199396	34.1702
138.9139	0.199525	34.1661
138.9639	0.199653	34.1609
139.0139	0.199783	34.1562
139.0639	0.199937	34.1511
139.1219	0.200107	34.1454
139.1719	0.200291	34.1406
139.2219	0.200439	34.1357
139.2719	0.200561	34.1305
139.3138	0.200707	34.1265
139.3638	0.200869	34.1214
139.4138	0.200995	34.1163
